COORDINATE,COUNTRY/PROVINCES,DGUID,GHG EMISSIONS,SECTOR,UOM,UOM_ID,VECTOR,Year
13.119,Northwest Territories,2021A000261,-360,"Total, Reconciliation with Canada's submission to the United Nations Framework Convention on Climate Change (UNFCCC)",Kilotonnes,198,v1013974793,2023
13.119,Northwest Territories,2021A000261,-357,"Total, Reconciliation with Canada's submission to the United Nations Framework Convention on Climate Change (UNFCCC)",Kilotonnes,198,v1013974793,2021
13.119,Northwest Territories,2021A000261,-356,"Total, Reconciliation with Canada's submission to the United Nations Framework Convention on Climate Change (UNFCCC)",Kilotonnes,198,v1013974793,2022
13.119,Northwest Territories,2021A000261,-323,"Total, Reconciliation with Canada's submission to the United Nations Framework Convention on Climate Change (UNFCCC)",Kilotonnes,198,v1013974793,2020
13.2,Northwest Territories,2021A000261,1416,"Total, industries",Kilotonnes,198,v1013974678,2020
13.2,Northwest Territories,2021A000261,1525,"Total, industries",Kilotonnes,198,v1013974678,2021
13.2,Northwest Territories,2021A000261,1586,"Total, industries",Kilotonnes,198,v1013974678,2022
13.2,Northwest Territories,2021A000261,1608,"Total, industries",Kilotonnes,198,v1013974678,2023
13.2,Northwest Territories,2021A000261,1702,"Total, industries",Kilotonnes,198,v1013974678,2016
13.2,Northwest Territories,2021A000261,1749,"Total, industries",Kilotonnes,198,v1013974678,2019
13.2,Northwest Territories,2021A000261,1823,"Total, industries",Kilotonnes,198,v1013974678,2018
13.2,Northwest Territories,2021A000261,1884,"Total, industries",Kilotonnes,198,v1013974678,2017
13.2,Northwest Territories,2021A000261,1926,"Total, industries",Kilotonnes,198,v1013974678,2013
13.2,Northwest Territories,2021A000261,1945,"Total, industries",Kilotonnes,198,v1013974678,2015
13.2,Northwest Territories,2021A000261,1961,"Total, industries",Kilotonnes,198,v1013974678,2014
14.1,Nunavut,2021A000262,644,"Total, industries and households",Kilotonnes,198,v1013974802,2013
14.1,Nunavut,2021A000262,648,"Total, industries and households",Kilotonnes,198,v1013974802,2015
14.1,Nunavut,2021A000262,664,"Total, industries and households",Kilotonnes,198,v1013974802,2014
14.1,Nunavut,2021A000262,682,"Total, industries and households",Kilotonnes,198,v1013974802,2016
14.1,Nunavut,2021A000262,704,"Total, industries and households",Kilotonnes,198,v1013974802,2017
14.1,Nunavut,2021A000262,725,"Total, industries and households",Kilotonnes,198,v1013974802,2021
14.1,Nunavut,2021A000262,759,"Total, industries and households",Kilotonnes,198,v1013974802,2018
14.1,Nunavut,2021A000262,848,"Total, industries and households",Kilotonnes,198,v1013974802,2020
14.1,Nunavut,2021A000262,869,"Total, industries and households",Kilotonnes,198,v1013974802,2022
14.1,Nunavut,2021A000262,886,"Total, industries and households",Kilotonnes,198,v1013974802,2019
14.1,Nunavut,2021A000262,1049,"Total, industries and households",Kilotonnes,198,v1013974802,2023
14.115,Nunavut,2021A000262,28,"Total, households",Kilotonnes,198,v1013974914,2021
14.115,Nunavut,2021A000262,28,"Total, households",Kilotonnes,198,v1013974914,2022
14.115,Nunavut,2021A000262,28,"Total, households",Kilotonnes,198,v1013974914,2023
14.115,Nunavut,2021A000262,30,"Total, households",Kilotonnes,198,v1013974914,2013
14.115,Nunavut,2021A000262,31,"Total, households",Kilotonnes,198,v1013974914,2020
14.115,Nunavut,2021A000262,39,"Total, households",Kilotonnes,198,v1013974914,2019
14.115,Nunavut,2021A000262,44,"Total, households",Kilotonnes,198,v1013974914,2018
14.115,Nunavut,2021A000262,54,"Total, households",Kilotonnes,198,v1013974914,2017
14.115,Nunavut,2021A000262,60,"Total, households",Kilotonnes,198,v1013974914,2014
14.115,Nunavut,2021A000262,60,"Total, households",Kilotonnes,198,v1013974914,2016
14.115,Nunavut,2021A000262,89,"Total, households",Kilotonnes,198,v1013974914,2015
14.118,Nunavut,2021A000262,632,"Total, United Nations Framework Convention on Climate Change (UNFCCC), Canada's submission",Kilotonnes,198,v1013974917,2015
14.118,Nunavut,2021A000262,634,"Total, United Nations Framework Convention on Climate Change (UNFCCC), Canada's submission",Kilotonnes,198,v1013974917,2020
14.118,Nunavut,2021A000262,684,"Total, United Nations Framework Convention on Climate Change (UNFCCC), Canada's submission",Kilotonnes,198,v1013974917,2014
14.118,Nunavut,2021A000262,690,"Total, United Nations Framework Convention on Climate Change (UNFCCC), Canada's submission",Kilotonnes,198,v1013974917,2013
14.118,Nunavut,2021A000262,697,"Total, United Nations Framework Convention on Climate Change (UNFCCC), Canada's submission",Kilotonnes,198,v1013974917,2022
14.118,Nunavut,2021A000262,699,"Total, United Nations Framework Convention on Climate Change (UNFCCC), Canada's submission",Kilotonnes,198,v1013974917,2021
14.118,Nunavut,2021A000262,714,"Total, United Nations Framework Convention on Climate Change (UNFCCC), Canada's submission",Kilotonnes,198,v1013974917,2023
14.118,Nunavut,2021A000262,733,"Total, United Nations Framework Convention on Climate Change (UNFCCC), Canada's submission",Kilotonnes,198,v1013974917,2019
14.118,Nunavut,2021A000262,735,"Total, United Nations Framework Convention on Climate Change (UNFCCC), Canada's submission",Kilotonnes,198,v1013974917,2016
14.118,Nunavut,2021A000262,737,"Total, United Nations Framework Convention on Climate Change (UNFCCC), Canada's submission",Kilotonnes,198,v1013974917,2018
14.118,Nunavut,2021A000262,738,"Total, United Nations Framework Convention on Climate Change (UNFCCC), Canada's submission",Kilotonnes,198,v1013974917,2017
14.119,Nunavut,2021A000262,-335,"Total, Reconciliation with Canada's submission to the United Nations Framework Convention on Climate Change (UNFCCC)",Kilotonnes,198,v1013974918,2023
14.119,Nunavut,2021A000262,-214,"Total, Reconciliation with Canada's submission to the United Nations Framework Convention on Climate Change (UNFCCC)",Kilotonnes,198,v1013974918,2020
14.119,Nunavut,2021A000262,-172,"Total, Reconciliation with Canada's submission to the United Nations Framework Convention on Climate Change (UNFCCC)",Kilotonnes,198,v1013974918,2022
14.119,Nunavut,2021A000262,-153,"Total, Reconciliation with Canada's submission to the United Nations Framework Convention on Climate Change (UNFCCC)",Kilotonnes,198,v1013974918,2019
14.119,Nunavut,2021A000262,-26,"Total, Reconciliation with Canada's submission to the United Nations Framework Convention on Climate Change (UNFCCC)",Kilotonnes,198,v1013974918,2021
14.119,Nunavut,2021A000262,-22,"Total, Reconciliation with Canada's submission to the United Nations Framework Convention on Climate Change (UNFCCC)",Kilotonnes,198,v1013974918,2018
14.119,Nunavut,2021A000262,-16,"Total, Reconciliation with Canada's submission to the United Nations Framework Convention on Climate Change (UNFCCC)",Kilotonnes,198,v1013974918,2015
14.119,Nunavut,2021A000262,20,"Total, Reconciliation with Canada's submission to the United Nations Framework Convention on Climate Change (UNFCCC)",Kilotonnes,198,v1013974918,2014
14.119,Nunavut,2021A000262,34,"Total, Reconciliation with Canada's submission to the United Nations Framework Convention on Climate Change (UNFCCC)",Kilotonnes,198,v1013974918,2017
14.119,Nunavut,2021A000262,46,"Total, Reconciliation with Canada's submission to the United Nations Framework Convention on Climate Change (UNFCCC)",Kilotonnes,198,v1013974918,2013
14.119,Nunavut,2021A000262,53,"Total, Reconciliation with Canada's submission to the United Nations Framework Convention on Climate Change (UNFCCC)",Kilotonnes,198,v1013974918,2016
14.2,Nunavut,2021A000262,559,"Total, industries",Kilotonnes,198,v1013974803,2015
14.2,Nunavut,2021A000262,605,"Total, industries",Kilotonnes,198,v1013974803,2014
14.2,Nunavut,2021A000262,614,"Total, industries",Kilotonnes,198,v1013974803,2013
14.2,Nunavut,2021A000262,622,"Total, industries",Kilotonnes,198,v1013974803,2016
14.2,Nunavut,2021A000262,651,"Total, industries",Kilotonnes,198,v1013974803,2017
14.2,Nunavut,2021A000262,697,"Total, industries",Kilotonnes,198,v1013974803,2021
14.2,Nunavut,2021A000262,716,"Total, industries",Kilotonnes,198,v1013974803,2018
14.2,Nunavut,2021A000262,817,"Total, industries",Kilotonnes,198,v1013974803,2020
14.2,Nunavut,2021A000262,840,"Total, industries",Kilotonnes,198,v1013974803,2022
14.2,Nunavut,2021A000262,847,"Total, industries",Kilotonnes,198,v1013974803,2019
14.2,Nunavut,2021A000262,1021,"Total, industries",Kilotonnes,198,v1013974803,2023
