NAPS ID,City,P/T,Location,Latitude,Longitude,Elevation,ID,Minimum,Maximum,January,February,March,April,May,June,July,August,September,October,November,December,Mean,Standard Deviation
102220,Trail,BC,395 Schofield Highway,49.0952,-117.7469,0,8HR,0,186.6,4.6,8.3,8.7,4.3,6,7.5,7.8,6.4,4.2,2.2,6.6,6.4,6.1,11.53261401
102230,Trail,BC,S End,49.157855,-117.73312,0,8HR,0,78.1,8.2,7.7,6.3,3.9,1.5,3,3.1,3.2,1.7,2.2,12.9,12.8,5.7,9.686216542
102503,Terrace,BC,3411 Munroe Street,54.52167,-128.6075,81,8HR,0,3.4,0.2,0.3,0.4,0.3,0.5,0.7,0.6,0.7,0.4,0.3,0.3,0.3,0.4,0.507324849
102701,Williams Lake,BC,1045 Western Avenue,52.14428,-122.150391,631,8HR,0,1.4,,0.2,0.2,0.2,0.1,0.2,0.3,0.4,0.2,0.2,0.2,0.1,0.2,0.146462073
103502,Castlegar,BC,801 9th Avenue,49.317698,-117.661527,407,8HR,0,35.1,2.4,2.8,1.1,1.1,0.4,0.9,0.9,1.1,0.9,0.5,3.8,3.7,1.7,3.386379708
103702,Pine River,BC,Gas Plant Site,55.574531,-121.921247,1159,8HR,0,44.5,3.3,3.8,3,2.8,5.7,5.8,3.6,6.7,1.3,0.5,0.3,0.9,3.2,5.019725888
103704,Pine River,BC,Pine River Gas Plant,55.6056,-121.9722,610,8HR,0,4.1,0.3,0.2,0.3,0.3,0.2,0.1,0.2,0.3,0.2,0.2,0.2,0.2,0.2,0.261865775
103901,Kitimat,BC,651 Columbia Ave W,54.05389,-128.671436,18,8HR,0,13.9,0,0.4,0.6,0.5,0.8,0.8,0.7,0.5,0.5,0.4,0.2,0.3,0.5,1.128735268
103902,Kitimat,BC,Haulage Road,54.029194,-128.70269,11,8HR,0,46.5,1.3,4.9,3.5,2.3,3.6,4.6,4.7,8.2,2.5,2.6,2.7,3.3,3.7,5.91145711
103904,Kitimat,BC,1332 Lahakas Blvd North,54.066909,-128.639131,94,8HR,0,10.6,0,0.2,0.4,0.3,0.7,0.6,0.5,0.3,0.3,0.2,0.3,0.2,0.3,0.799695626
103905,Kitimat,BC,347 Haisla Avenue,53.973228,-128.650768,5,8HR,0,9.6,0,0.1,0.4,0.1,0.3,0.2,0.3,0.2,0.2,0.2,0.2,0.1,0.2,0.573653625
104301,Taylor,BC,Mcmahon Complex,56.150186,-120.686985,474,8HR,0,28.3,1.1,0.6,1.3,1.1,0.7,0.7,0.4,0.6,1.3,1.2,0.7,0.7,0.9,1.95900219
104302,Taylor,BC,Pingle Creek Road,56.105871,-120.662779,689,8HR,0,17.8,0.4,0.4,1.1,0.5,0.2,0.3,0.3,0.3,0.3,0.4,0.5,0.4,0.4,1.087301546
104303,Bessborough,BC,237 Road,55.7919,-120.4836,665,8HR,0,6.6,0.6,0.5,0.5,0.3,0.3,0.3,0.2,0.3,0.3,0.3,0.4,0.4,0.4,0.39780268
104304,Farmington,BC,4794 Parkland Road,55.913779,-120.533749,696,8HR,0,0.6,,,,,,,,,,,,,,
105301,Langdale,BC,1551 Johnson Rd.,49.438848,-123.479185,90,8HR,0,9.4,0.3,0.3,0.6,0.7,0.6,1.1,0.8,0.9,0.4,0.7,0.5,0.4,0.6,0.702732719
105504,Fort St. John,BC,10511 99 Avenue,56.24473,-120.8561,679,8HR,0,3.1,0.3,0.4,0.6,0.3,0.3,0.2,0.2,0.2,0.1,0.3,0.3,0.2,0.3,0.313684481
106702,Crofton,BC,1427 Georgia Park Heights Rd,48.849649,-123.637031,150,8HR,0,143.1,,,1.6,1.9,2.9,2.1,10.6,11.5,8.3,4.1,1,0.6,,
129003,Yellowknife,NT,"52nd Ave. & 49th Street, Sir John Franklin High School",62.45207,-114.364,193,8HR,0,0.8,0.4,0.4,0.4,0.3,0.3,0.4,0.3,0.1,0,0,0,0.1,0.2,0.192886896
129102,Norman Wells,NT,#7 Forestry Road N. Wells,65.27926,-126.813057,60,8HR,0,0.8,0.1,0.2,0.3,0.5,0.6,0.7,0.1,0.3,0.5,0.7,0.7,0.7,0.4,0.282759478
129203,Inuvik,NT,"Bompas Road (Block21, Lot 4084)",68.35702,-133.714057,30,8HR,0,1,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.4,,0.6,0.3,0.151209973
129303,Iqaluit,NU,Water Lab (1307 Federal Road),63.751619,-68.522433,35,8HR,0,10.3,1.9,1.5,6.7,2.9,1.7,1.8,0.3,0.2,0.2,0.1,0.2,0.2,1.5,2.245449765
129601,Fort Smith,NT,95 Conibear Crescent,60.00455,-111.893241,358,8HR,0,1,0.1,0.1,0.1,0.2,0.5,0.1,0.1,0.4,0.4,0.5,0.2,0.3,0.2,0.275615977
************24HR************,,,,,,,,,,,,,,,,,,,,,,,
NAPS ID,City,P/T,Location,Latitude,Longitude,Elevation,ID,Minimum,Maximum,January,February,March,April,May,June,July,August,September,October,November,December,Mean,Standard Deviation
010102,St. John's,NL,354 Water Street,47.56038,-52.71147,7,24HR,0,4.6,0.5,0.4,0.4,0.7,0.8,1.1,1.6,2.1,1.1,1,0.4,0.7,0.9,0.627683675
010401,Mount Pearl,NL,Old Placentia Road,47.50513,-52.79476,135,24HR,0.3,2.8,1.2,1,0.9,1,1.1,1.1,1.1,0.8,0.7,0.8,0.7,0.8,0.9,0.418782386
010501,Grand Falls - Windsor,NL,Scott Avenue,48.92696,-55.65966,62,24HR,0,1,0.4,0.3,0.5,0.7,0.5,0.4,0.7,0.7,0.3,0.5,0.6,0.4,0.5,0.219977682
010602,Corner Brook,NL,Macpherson Ave,48.95224,-57.92207,100,24HR,0.1,3.3,0.6,0.4,0.4,,,0.8,0.8,0.8,0.7,0.6,0.7,0.7,,
010901,Burin,NL,18 Hwy 220 (Main St.),47.09899,-55.19852,1,24HR,0,0.4,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0,0.1,0.1,0.1,0.1,0.050659228
011002,Labrador City,NL,317 Hudson Drive,52.945487,-66.910306,558,24HR,0.1,13.8,0.4,0.5,1.7,0.5,0.2,0.6,0.3,0.3,0.3,0.9,0.9,0.6,0.6,1.120757073
020104,Charlottetown,PE,3 Brighton Road,46.233,-63.13667,21,24HR,0,4,0.6,0.3,0.3,0.2,0.2,0.1,0.1,0.1,0,0.1,,0.2,0.2,0.297405512
030113,Halifax,NS,1672 Granville Street,44.64711,-63.57366,28,24HR,0,5.6,0.4,0.1,0.2,0.2,0.2,0.2,0.2,0.3,0.4,0.3,0.6,0.8,0.3,0.412666574
030118,Halifax,NS,1649 Barrington Street,44.646425,-63.573383,18,24HR,0,1.9,,,,,,,,,,,,,,
030120,Dartmouth,NS,341 Cherrybrook Road,44.7198,-63.48076,68,24HR,0,3.4,0.3,0.3,0.4,0.2,0.2,0.3,0.3,0.3,0.2,0.1,0.3,1.1,0.3,0.370890544
030201,Port Hawkesbury,NS,18 Embree Street,45.614161,-61.362356,14,24HR,0,17,0.6,0.7,0.4,0.9,1.3,1.3,1.3,0.6,1.1,0.7,0.5,0.6,0.8,1.484308856
030310,Sydney,NS,71 Welton Street,46.14222,-60.17252,27,24HR,0,11.7,0.4,0.4,1.5,1,0.5,0.5,0.2,0.3,0.6,0.3,0.4,0.3,0.5,1.106348716
030901,Pictou,NS,91 Beeches Road,45.681744,-62.696575,12,24HR,0,5.2,0.3,0.5,0.5,0.6,0.3,0.2,0.1,0.2,0.3,0.3,0.3,0.8,0.4,0.51031593
040203,Saint John,NB,Mountain Road,45.308762,-66.008384,41,24HR,0,24.5,0.6,0.8,0.4,2.7,4,4.1,4.4,3.7,2.3,0.2,0.2,0.4,2,3.297508683
040207,Saint John,NB,476 Lancaster Avenue W.,45.252898,-66.080065,59,24HR,0,17.6,1,0.7,0.8,0.6,0.3,0.8,0.2,0.2,0.3,0.9,1.1,2.5,0.8,1.51244404
040208,Saint John,NB,111 Champlain Drive,45.291218,-66.00305,47,24HR,0,29.3,1.9,1.3,0.3,1.5,1.1,0.4,0.3,0.5,1.1,0.4,2.1,1.4,1,2.45083401
040209,Saint John,NB,8 Castle Street,45.28028,-66.05611,41,24HR,0,6.2,0.6,0.5,0.4,0.7,0.5,0.2,0.1,0.1,0.2,0.1,0.7,0.3,0.4,0.694702576
041501,Edmundston,NB,19 Queen St.,47.363195,-68.322302,159,24HR,0,34.1,2.8,2.1,2,1.8,3.4,3.2,2.8,1.5,1.8,2.6,1.7,4.6,2.5,4.168175769
050103,Montréal,QC,"1050 A, Boul. Saint-Jean-Baptiste",45.641026,-73.499682,19,24HR,0,12.4,1.4,0.9,1.3,1.2,1.1,1.3,0.9,1,0.7,1.4,1.3,0.8,1.1,1.281167973
050122,Brossard,QC,En Face Du 8400 Avenue Sorbonne,45.448663,-73.480819,17,24HR,0,1.8,0.3,0.3,0.2,0.2,0.4,0.5,0.3,0.2,0.2,0.1,0.1,0.1,0.2,0.269116923
050126,Montréal,QC,20965 Ch. Sainte-Marie,45.426542,-73.928929,39,24HR,0,2.4,0.7,0.5,0.3,0.3,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.335670246
050133,Montréal,QC,"8200a Rue Chenier, Arena Chenier",45.60176,-73.541992,41,24HR,0,5,1.2,0.7,0.8,0.3,0.6,0.4,0.4,0.5,0.6,0.3,0.2,0.4,0.5,0.677961189
050134,Montréal,QC,2580 Saint-Joseph Est,45.54271,-73.57176,53,24HR,0,4.6,1.3,1.1,0.9,0.7,1,0.7,0.7,0.8,0.8,0.5,0.3,0.4,0.8,0.653132443
050136,Montréal,QC,75 Rue Ontario Est,45.512189,-73.566842,32,24HR,0,4.2,0.5,0.5,0.3,0.2,0.7,0.4,0.3,0.2,0.3,0.1,0.1,0.1,0.3,0.45362818
050204,Gatineau,QC,"255 St-Redempteur, Hull",45.435987,-75.723429,62,24HR,0,0.8,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0,0.1,0.1,0.1,0.1,0.1,0.087762094
050308,Québec,QC,600 Rue Des Sables,46.821177,-71.220495,8,24HR,0,1.8,0.3,0.2,0.2,0.2,0.3,0.2,0.3,,0.2,0.4,0.5,0.5,0.3,0.22494502
050604,Rouyn-Noranda,QC,1570 Rue Paradis,48.234087,-78.982778,289,24HR,0,24.3,2.1,1.3,1.4,1.2,1.1,0.5,0.9,1,1.5,2,1.9,1.5,1.4,2.914105559
050803,Trois Rivières,QC,Rue Whitehead,46.357175,-72.546187,12,24HR,0,1.6,0.2,0.3,0.3,0.2,0.3,0.2,0.2,0.1,0.2,0.1,0.3,0.2,0.2,0.209700957
050902,Saguenay,QC,"2885 Berthier (Arvida), Jonquiere",48.43389,-71.18454,93,24HR,0.1,48.9,4.8,4.4,5.6,4.7,5,4.2,3.7,2.9,6.1,6.6,10,5.6,5.3,8.2614571
054401,Saint-Anicet,QC,1128 De La Guerre,45.120624,-74.2896,50,24HR,0,6.9,1,0.5,0.5,,0.5,0.3,0.2,0.2,0.3,0.4,0.4,0.3,0.4,0.648300384
055702,Lévis,QC,200 Rue Des Commandeurs,46.806029,-71.167506,106,24HR,0,1.9,0.4,0.5,0.2,0.3,0.3,0.4,0.4,0.3,0.2,0.2,0.3,0.4,0.3,0.302418276
060104,Ottawa,ON,Rideau & Wurtemburg,45.43433,-75.676,68,24HR,0.1,1.1,0.3,0.3,0.2,0.1,0.2,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.12293498
060204,Windsor,ON,467 University Ave. West,42.315778,-83.043667,176,24HR,-0.2,12.6,2.1,0.9,0.4,0.5,0.8,0.7,0.3,0.4,0.1,0.4,0.2,0.3,0.6,1.184971749
060211,Windsor,ON,College & South St. / 928 South St.,42.292889,-83.073139,180,24HR,-0.2,6.9,1.1,0.8,0.5,0.6,0.7,1,0.7,0.9,0.4,0.6,0.8,0.6,0.7,0.75080963
060430,Toronto,ON,125 Resources Road,43.709444,-79.5435,141,24HR,0,2.5,1,0.5,0.2,0.3,0.4,0.3,0.3,0.1,0.1,0.2,0.2,0.2,0.3,0.396236981
060438,Toronto,ON,401w - 125 Resources Rd.,43.711106,-79.543425,139,24HR,0,2.2,0.3,0.2,0.3,0.3,0.4,0.4,0.4,0.2,0.2,0.3,0.3,0.2,0.3,0.271521341
060440,Toronto,ON,4905 Dufferin Street,43.78042,-79.46752,,24HR,0,3.2,0.4,0.3,0.2,0.2,0.3,0.3,0.3,0.2,0.2,0.3,0.2,0.1,0.3,0.322069922
060512,Hamilton,ON,Elgin & Kelly,43.25778,-79.86167,90,24HR,0.1,52.8,1.3,2.6,3.9,5.3,15.7,11.3,5.6,3.7,5.4,2.2,1.2,1.8,5,7.547779125
060513,Hamilton,ON,Vickers Rd. & East 18th. St.,43.22942,-79.86278,209,24HR,0.1,26.7,1.1,0.9,1.9,2.2,7.3,4.3,2.8,2,1.9,1.3,0.7,,2.4,3.334462724
060610,Sudbury,ON,155 Elm Street,46.49194,-81.00311,271,24HR,0,13.8,1.5,1.8,1.1,1.9,0.9,1,1.2,0.8,0.9,1.2,1.2,1.2,1.2,1.495170466
060709,Sault Ste. Marie,ON,"443 Northern Ave., Sault College",46.53319,-84.30992,244,24HR,0,18.5,1.1,1.2,0.6,0.8,1.4,0.6,0.9,0.7,0.3,0.5,0.5,1,0.8,1.310722571
061007,Sarnia,ON,1300 Tashmoo Ave./ Lasalle Line,42.912545,-82.416816,180,24HR,-0.2,24.1,1.5,0.8,2,1.7,3.8,2.8,1.6,1,0.7,0.8,0.7,0.6,1.5,2.390648092
061009,Sarnia,ON,700 Christina St. N.,42.990263,-82.395341,182,24HR,-0.1,29.7,4,2.6,0.6,1.1,3.7,1.3,1.9,2,1.5,1.9,1,1.5,1.9,3.561405391
062601,Simcoe,ON,Experimental Farm,42.85685,-80.26964,236,24HR,-0.5,3.5,0.3,0.4,0.4,0.5,1.2,1.2,1.3,1.2,0.5,-0.2,-0.3,-0.4,0.5,0.664117586
080111,Regina,SK,1621 Albert St.,50.4527,-104.616,585,24HR,0,4.2,0.2,0.1,0.2,0.2,0.4,0.3,0.2,0.5,0.4,0.4,0.2,0.6,0.3,0.344804887
080211,Saskatoon,SK,511 1st Avenue North,52.13613,-106.66293,483,24HR,0,0.9,0.2,0.2,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.095017669
080402,Prince Albert,SK,63 - 12th Street East,53.201694,-105.75203,436,24HR,0,0.9,0.3,0.2,0.2,0.2,0.1,0.1,0.1,0.2,0.3,0.2,0.4,0.6,0.2,0.168177281
080502,Estevan,SK,528 1a Street,49.13235,-102.98499,563,24HR,0,20.1,1.6,2.7,2.6,2.2,1.3,0.9,0.8,1.6,0.9,1.3,0.5,1.7,1.5,2.257811142
081001,Swift Current,SK,1200 Begg St. W,50.285833,-107.81689,753,24HR,0,3.5,0.4,0.4,0.4,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.284735818
082002,Buffalo Narrows,SK,Buffalo Narrows Forest Protection Base,55.834566,-108.403332,425,24HR,0,1.7,0.5,0.4,0.2,0.5,0.5,0.4,0.4,0.2,0.2,0.2,0.2,0.3,0.3,0.197930012
090120,Edmonton,AB,6240 113 Street,53.50022,-113.526056,681,24HR,0,3.9,0.6,0.5,0.9,0.4,0.3,0.2,0.4,0.4,0.2,0.3,0.2,0.3,0.4,0.477229523
090121,Edmonton,AB,17 Street & 105 Avenue,53.54823,-113.36811,670,24HR,0,13.9,0.6,0.8,1.2,0.7,1.2,1,1.5,1.5,0.9,0.6,0.6,0.5,0.9,1.181454236
090133,Edmonton,AB,13915 115 Avenue Nw,53.564411,-113.562583,670,24HR,0,5.1,0.4,0.5,1,0.7,0.4,0.4,0.4,0.4,0.1,0.3,0.2,0.3,0.4,0.477395182
090134,Sherwood Park,AB,Ottwell House Park,53.532092,-113.320983,709,24HR,0,10.9,1.4,1.9,1.4,1.1,1.1,1.2,1.5,1.8,1.1,1.5,0.7,1.1,1.3,1.403533054
090135,Ardrossan,AB,3 Avenue,53.554691,-113.144905,707,24HR,0,7.1,1,1.6,0.9,0.5,0.2,0.5,,,0.3,0.7,0.8,0.8,,
090229,Calgary,AB,4700 110 Avenue Se,50.955122,-113.969742,1032,24HR,0,2.8,0.6,0.5,0.4,0.2,0.2,0.2,0.5,1,0.1,0.4,0.4,0.5,0.4,0.453408324
090302,Red Deer,AB,73 Street & Riverside Drive,52.29867,-113.79352,858,24HR,0,2,0.4,0.4,0.3,0.2,0.1,0,0.1,0.1,0,0.1,0,0.1,0.2,0.252772924
090304,Red Deer,AB,11 Lancaster Drive,52.24095,-113.765439,907,24HR,0,3,0.8,0.6,0.7,0.4,0.2,0.2,0.3,0.4,0.1,0.4,0.6,0.8,0.4,0.410143133
090502,Lethbridge,AB,28 Street & 12 Avenue N.,49.71621,-112.8006,918,24HR,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.062086255
090601,Fort Saskatchewan,AB,9209a-96 Ave,53.69874,-113.22285,628,24HR,0,3.5,0.3,0.6,0.6,0.3,0.3,0.3,0.5,0.5,0.3,0.4,0.3,0.4,0.4,0.509938375
090603,Fort Saskatchewan,AB,100 Ave East Of 109st.,53.71622,-113.19994,620,24HR,0,4.7,0.4,0.7,0.7,0.4,0.5,0.3,0.5,0.5,0.7,0.3,0.4,0.5,0.5,0.646203615
090607,Gibbons,AB,Behind 4807 50 Ave,53.827241,-113.327174,673,24HR,0,5.1,0.7,0.5,1.1,0.6,0.2,0.5,0.5,0.3,0.5,0.5,0.3,0.9,0.6,0.644405649
090608,Redwater,AB,4704-49 Ave,53.95183,-113.105857,627,24HR,0,4.1,0.3,0.5,0.6,0.5,0.3,0.5,0.4,0.3,0.2,0.5,0.2,0.3,0.4,0.561787329
090609,Bruderheim,AB,5321 48 Street,53.805629,-112.925851,630,24HR,0,6.6,0.7,1.4,0.5,0.6,0.6,1,1,1.4,0.5,1.2,1,1.3,0.9,0.959747914
090701,Fort Mcmurray,AB,Macdonald Dr.,56.73341,-111.39047,260,24HR,0,5.3,0.5,0.6,0.8,0.5,0.2,0.2,0.5,0.8,0.5,0.3,0.2,0.4,0.5,0.752631567
090702,Fort Mcmurray,AB,Timberlea Subdivision,56.75139,-111.47662,355,24HR,0,10.3,1,0.9,1.5,0.6,0.3,0.5,0.8,0.6,0.7,0.6,0.6,0.7,0.7,1.112487908
090801,Fort Mckay,AB,Main Street,57.18941,-111.6405,268,24HR,0,11.9,0.9,0.5,1.7,0.7,0.8,0.5,0.6,0.5,0.4,1.3,0.4,0.6,0.7,1.334140971
090802,Fort Mckay,AB,Lower Camp,57.02681,-111.5007,247,24HR,0,26.9,1,1.6,1.8,2.4,2.8,2.3,1.6,1.9,2.8,3.7,1.8,1.2,2.1,2.750333089
090805,Fort Mckay,AB,Buffalo Viewpoint,56.99647,-111.59295,336,24HR,0,15.7,0.4,0.4,0.5,0.7,1.2,1.2,0.4,0.7,1.1,0.8,0.3,0.3,0.7,1.495519248
090806,Fort Mckay,AB,4-13-094-11 W4,57.1492,-111.6424,342,24HR,0,10,0.8,0.3,1.3,0.7,0.8,0.5,0.6,0.5,0.6,1.2,0.6,0.7,0.7,1.150418544
090807,Wapasu,AB,Located Oustide Approval Boundaries At Pti Camp,57.26176,-111.037,429,24HR,0,9.3,1.3,1.1,0.8,0.3,0.7,0.8,0.6,0.9,0.6,0.8,0.5,2.2,0.9,1.343051719
090808,Conklin,AB,1-33-076-08 W4,55.621408,-111.17269,673,24HR,0,5.3,0.8,0.5,0.5,0.4,0.2,0.2,0.1,0.1,0.1,0.3,0.4,0.6,0.3,0.472308327
091101,Elk Island,AB,National Park,53.68238,-112.86812,714,24HR,0,4,0.6,0.9,0.5,0.4,0.3,0.3,0.4,0.7,0.3,0.5,0.6,0.6,0.5,0.5571649
091301,Tomahawk,AB,Se 2 51 6 W5,53.37255,-114.76835,789,24HR,0,2.8,0.3,0.3,0.6,0.3,0.1,0.1,0.2,0.1,0.2,0.2,0.1,0.1,0.2,0.41166824
091401,Violet Grove,AB,Se 17 48 08 W5,53.14222,-115.13806,1000,24HR,0,3.7,0.4,0.4,0.4,0.3,0.1,0,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.399995265
091501,Beaverlodge,AB,Beaverlodge Research Farm,55.19634,-119.39682,762,24HR,0,4.8,0.4,0.5,0.8,0.5,0.1,0.1,0.2,0.4,0.1,0,0.1,0.4,0.3,0.435979745
091601,Carrot Creek,AB,Se 31 53 13 W5,53.621062,-115.869155,800,24HR,0,2.6,0.2,0.3,0.4,0.1,0,0,0,0,0,0,0,0,0.1,0.279577112
091701,Steeper,AB,Ne 12 48 22 W5,53.1325,-117.09111,1400,24HR,0,2.1,0,0.1,0.2,0.2,0,0,0,0,0.1,0,0,0,0.1,0.176359827
091801,Fort Chipewyan,AB,Fort Chipewyan,58.70879,-111.17683,238,24HR,0,12.3,1,0.1,0.1,0,0,0,0,0,0.1,0.2,0.2,0.2,0.2,0.738615239
091901,Caroline,AB,16-30-034-5 W5,51.94687,-114.69744,1140,24HR,0.1,4.2,1.1,1.2,1.1,1.1,1.2,1.1,1.2,1.2,1.1,1.2,1.2,1.1,1.2,0.302459254
092001,Grande Prairie,AB,10327 - 107 Avenue,55.1766,-118.8078,658,24HR,0,5.4,0.7,0.8,0.6,0.6,0,0,0.2,0.1,,0.1,0.2,0.6,0.3,0.455872701
092201,Lamont,AB,Rge Rd 203 & Twp Rd 550,53.76036,-112.88017,767,24HR,0,7.4,1.1,1.5,0.9,0.5,0.5,0.9,1.1,1.4,0.5,1.3,1.1,1.6,1,1.066053309
092601,Breton,AB,Hwy 20,53.0903,-114.46061,900,24HR,0,5.2,0.4,0.3,0.6,0.3,0.2,0.2,0.1,0.4,0.1,0.1,0.3,0.1,0.3,0.46023134
092901,Edson,AB,7 Ave,53.593771,-116.395822,894,24HR,0,2.2,0.3,0.3,0.5,0.2,0.1,0.1,0.1,0.1,0,0.1,0,0,0.1,0.252378209
093001,Grande Prairie,AB,,55.1172,-118.7647,645,24HR,0,3.7,0.3,0.5,0.3,0.2,0.1,0.1,0.1,0.1,0,0.1,0.2,0.2,0.2,0.28633925
093101,Genesee,AB,Range Road 15,53.3016,-114.2211,772,24HR,0,6.8,0.5,0.5,0.4,0.5,1.2,1.2,1.1,1.2,0.4,0.6,0.3,0.4,0.7,0.855354242
093202,Hinton,AB,Private Road,53.427301,-117.544067,1215,24HR,0,8,0.3,1,0.4,0.4,0.6,0.6,0.4,0.3,0.2,0.2,0.5,0.5,0.4,0.880978485
093801,Warbug,AB,Range Road 34,53.53,-114.6361,753,24HR,0,8.7,0.5,0.2,1,0.9,0.2,0.3,0.3,0.1,,,0.2,0.2,0.4,0.864359025
093901,Thorsby,AB,Range Road 35,53.633,-114.4199,774,24HR,0,2.1,0.3,0.1,0.3,0.3,0.2,0.2,0.2,0.2,0,0.1,0,0.1,0.2,0.349509656
094001,Debolt,AB,Goodwin Road,55.402658,-118.280945,638,24HR,0,3.7,0.8,0.8,0.8,0.5,0.2,0.2,0.1,0.2,0.2,0.2,0.2,0.6,0.4,0.466244491
094202,Sunnybrook,AB,Township Road 514 & Range Road 33a,53.4243,-114.3749,684,24HR,0,4.5,0.3,0.6,0.5,0.6,1.2,0.7,1.1,0.5,0.4,0.6,0.2,0.3,0.6,0.746731978
094301,Cold Lake,AB,15 Ave,54.414014,-110.232939,556,24HR,0,1.8,0.2,0.3,0.1,0.2,0.1,0,0,0,0,0.1,0.1,0.1,0.1,0.189271224
094401,St Lina,AB,North Of Township Road 604 On Ab-867,54.2165,-111.5026,679,24HR,0,2.7,0.5,0.4,0.5,0.4,0.1,0.2,0.1,0.3,0,0.1,0.1,0.3,0.3,0.360941821
094601,Anzac,AB,264 Stony Mountain Rd.,56.44928,-111.03722,497,24HR,0,5.7,0.8,0.6,0.7,0.4,0.2,0.2,0.3,0.2,0.2,0.4,0.5,0.7,0.4,0.636992159
100110,Metro Vancouver - Burnaby,BC,700 Hammarskjold Drive,49.279214,-122.970707,104,24HR,0,1.5,0.1,0.1,0.1,0.3,0.4,0.3,0.4,0.6,0.3,0.3,0.1,0.1,0.3,0.264853102
100111,Metro Vancouver - Port Moody,BC,Moody Street & Esplanade Avenue,49.280893,-122.849291,6,24HR,0,2.6,0.1,0.1,0.1,0.5,0.9,0.4,0.8,0.6,0.5,0.5,0.3,0.1,0.4,0.443331239
100112,Metro Vancouver - Vancouver,BC,Robson/Hornby,49.282272,-123.12188,32,24HR,0,2.2,0.4,0.2,0.2,0.5,0.4,0.4,0.5,0.8,0.5,0.5,0.3,0.3,0.4,0.336310058
100119,Metro Vancouver - Burnaby,BC,5455 Rumble Street,49.21519,-122.985666,122,24HR,0,1.9,0.2,0.2,0.2,0.2,0.4,0.3,0.5,0.7,0.3,0.3,0.3,0.1,0.3,0.265167486
100121,Metro Vancouver - North Vancouver,BC,75 Riverside Dr.,49.301472,-123.020417,4,24HR,0,1.9,0.2,0.1,0.2,0.3,0.5,0.4,0.4,0.7,0.3,0.3,0.2,0.1,0.3,0.250035063
100128,Metro Vancouver - Richmond,BC,10371 Aragon Rd,49.141437,-123.108215,4,24HR,0,1.3,0.2,0.1,0.2,0.1,0.2,0.2,0.3,0.4,0.4,0.4,0.3,0.3,0.3,0.22144272
100132,Metro Vancouver - North Vancouver,BC,16th St. & Jones Ave,49.323994,-123.083496,71,24HR,0,3.2,0.3,0.1,0.2,0.4,0.4,0.3,0.5,0.5,0.3,0.3,0.1,0.1,0.3,0.27963225
100134,Metro Vancouver - Richmond,BC,3153 Templeton Street,49.186265,-123.152422,1,24HR,0,2.6,0.3,0.3,0.3,0.4,0.5,0.5,0.7,0.8,0.4,0.5,0.4,0.4,0.5,0.320522245
100136,Metro Vancouver - Burnaby,BC,Grosvenor Cresent,49.287869,-122.98563,200,24HR,0,11.1,1.1,0.1,0.1,0.6,0.8,0.4,0.9,0.8,0.5,1.1,0.5,0.4,0.6,1.074744741
100137,Metro Vancouver - Burnaby,BC,Eton And Madison Ave. Burnaby,49.287483,-123.007975,70,24HR,0,5.2,1.3,0.3,0.1,1.1,0.8,0.5,0.7,0.8,0.5,0.6,0.4,0.6,0.6,0.617366741
100140,Metro Vancouver - Delta,BC,411 Milsom Wynd,49.009877,-123.081997,52,24HR,0,2,0.2,0.3,0.3,0.3,0.4,0.2,0.4,0.4,0.2,0.4,0.3,0.2,0.3,0.2106283
100141,Metro Vancouver - Vancouver,BC,1290 East 11th Ave.,49.260267,-123.077776,30,24HR,0.1,13.6,0.5,0.4,0.3,0.8,0.6,0.5,0.6,0.8,0.5,0.5,0.5,0.4,0.6,0.720041301
100202,Prince George,BC,"Plaza 400, 1011 4th Avenue",53.91472,-122.74194,588,24HR,0,14.9,,1.8,1.1,1.5,1.3,1.5,1.7,1.3,1.5,1.5,1,1,1.4,1.946988724
100210,Prince George,BC,,53.90333,-122.70361,733,24HR,0,51.2,5.6,4.1,4.2,5,3.9,2.3,3.5,3.3,5.5,3.6,0.7,2.4,3.7,6.376259101
100211,Prince George,BC,775 E Highway 16,53.908008,-122.713344,616,24HR,0,33.4,3.4,3.4,3.7,4.8,3.9,1.9,2.8,2.5,6.4,2.8,1,2.8,3.3,4.834013887
100212,Prince George,BC,"Marsulex Acid Plant, 8901 Penn Road",53.8416,-122.7344,604,24HR,0,10.3,2.8,1.7,1,1.4,1.5,1.3,1.5,0.8,1.2,0.9,0.4,0.4,1.2,1.461283375
100304,Victoria,BC,"Sj Willis School, 923 Topaz Ave.",48.441942,-123.363165,29,24HR,0,1.4,0.2,0.2,0.2,0.2,0.2,0.2,0.5,0.5,0.3,0.5,0.3,0.2,0.3,0.256396764
