"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Mean Max Temp (°C)","Mean Max Temp Flag","Mean Min Temp (°C)","Mean Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Extr Max Temp (°C)","Extr Max Temp Flag","Extr Min Temp (°C)","Extr Min Temp Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow Grnd Last Day (cm)","Snow Grnd Last Day Flag","Dir of Max Gust (10's deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-63.50","44.63","SHEARWATER A","8205090","1996-09","1996","09","19.3","E","12.1","E","15.7","E","27.6","E","5.7","E","366.9","E","0.0","","366.9","E","0","","","","",""
"-63.50","44.63","SHEARWATER A","8205090","1996-10","1996","10","11.9","E","5.0","E","8.4","E","17.3","E","0.4","E","166.2","E","0.0","T","166.2","E","0","","","","",""
"-63.50","44.63","SHEARWATER A","8205090","1996-11","1996","11","6.3","E","1.1","E","3.7","E","14.7","E","-6.5","E","64.2","E","4.6","E","68.7","E","","","","","",""
"-63.50","44.63","SHEARWATER A","8205090","1996-12","1996","12","5.2","E","-1.4","E","1.9","E","12.9","E","-14.3","E","141.8","E","4.8","E","146.6","E","","","","","",""
"-63.50","44.63","SHEARWATER A","8205090","1997-01","1997","01","0.7","E","-9.4","E","-4.4","E","8.8","E","-17.5","E","112.7","E","45.4","E","157.9","E","","","","","",""
"-63.50","44.63","SHEARWATER A","8205090","1997-02","1997","02","1.2","E","-8.8","E","-3.8","E","9.5","E","-16.4","E","59.4","E","18.8","E","77.0","E","","","","","",""
"-63.50","44.63","SHEARWATER A","8205090","1997-03","1997","03","1.4","E","-7.0","E","-2.8","E","9.8","E","-16.4","E","113.4","E","65.8","E","179.2","E","5","E","","","",""
"-63.50","44.63","SHEARWATER A","8205090","1997-04","1997","04","7.1","E","-1.1","E","3.0","E","15.4","E","-5.7","E","76.8","E","17.2","E","93.9","E","0","","","","",""
"-63.50","44.63","SHEARWATER A","8205090","1997-05","1997","05","13.1","E","4.5","E","8.8","E","19.3","E","0.4","E","160.6","E","0.0","T","160.6","E","0","","","","",""
"-63.50","44.63","SHEARWATER A","8205090","1997-06","1997","06","19.0","E","9.0","E","14.0","E","32.3","E","3.4","E","62.9","E","0.0","","62.9","E","0","","","","",""
"-63.50","44.63","SHEARWATER A","8205090","1997-07","1997","07","23.8","E","13.5","E","18.7","E","29.8","E","10.1","E","16.4","E","0.0","","16.4","E","0","","","","",""
"-63.50","44.63","SHEARWATER A","8205090","1997-08","1997","08","22.1","E","13.9","E","18.0","E","27.7","E","10.3","E","73.6","E","0.0","","73.6","E","0","","","","",""
"-63.50","44.63","SHEARWATER A","8205090","1997-09","1997","09","19.1","","11.3","","15.2","","23.8","","4.1","","80.4","","0.0","","80.4","","0","","21","","61",""
"-63.50","44.63","SHEARWATER A","8205090","1997-10","1997","10","12.3","","3.9","","8.1","","17.3","S","-1.2","S","43.2","","0.0","T","43.2","","0","","13","","63",""
"-63.50","44.63","SHEARWATER A","8205090","1997-11","1997","11","6.6","","0.5","","3.6","","16.5","","-6.8","","167.4","","33.1","","202.0","","3","","36","","80",""
"-63.50","44.63","SHEARWATER A","8205090","1997-12","1997","12","2.4","","-5.7","","-1.7","","9.4","","-18.2","","76.2","","32.2","","107.8","","0","T","21","","82",""
"-63.50","44.63","SHEARWATER A","8205090","1998-01","1998","01","0.9","","-6.2","","-2.7","","9.8","","-16.8","","190.1","","41.8","","229.9","","0","T","35","","83",""
"-63.50","44.63","SHEARWATER A","8205090","1998-02","1998","02","2.2","","-5.4","","-1.6","","8.6","","-14.8","","116.9","","2.6","","118.7","","0","","7","I","70","I"
"-63.50","44.63","SHEARWATER A","8205090","1998-03","1998","03","4.5","","-2.8","","0.9","","21.8","","-11.0","","102.2","","29.0","","129.7","","0","","18","","67",""
"-63.50","44.63","SHEARWATER A","8205090","1998-04","1998","04","9.6","","1.4","","5.5","","22.3","","-2.6","","71.2","","13.1","","84.8","","0","","3","","76",""
"-63.50","44.63","SHEARWATER A","8205090","1998-05","1998","05","15.8","","6.6","","11.2","","25.1","S","1.6","","106.4","","0.0","","106.4","","0","","12","I","54","I"
"-63.50","44.63","SHEARWATER A","8205090","1998-06","1998","06","16.6","","10.0","","13.3","","25.4","","5.3","","182.9","","0.0","","182.9","","0","","36","I","57","I"
"-63.50","44.63","SHEARWATER A","8205090","1998-07","1998","07","22.5","","14.4","","18.4","","28.5","","11.5","","132.5","","0.0","","132.5","","0","","19","","48",""
"-63.50","44.63","SHEARWATER A","8205090","1998-08","1998","08","23.9","","14.1","","19.0","","29.4","","9.7","","77.6","","0.0","","77.6","","0","","32","I","56","I"
"-63.50","44.63","SHEARWATER A","8205090","1998-09","1998","09","19.2","","11.4","","15.3","","24.0","","6.3","","126.8","","0.0","","126.8","","0","","12","","80",""
"-63.50","44.63","SHEARWATER A","8205090","1998-10","1998","10","12.8","","5.6","","9.2","","21.6","","-1.9","","160.8","","0.0","","160.8","","0","","7","I","59","I"
"-63.50","44.63","SHEARWATER A","8205090","1998-11","1998","11","6.8","","0.4","","3.6","","14.0","","-4.5","","113.0","","0.0","T","113.0","","0","","13","","76",""
"-63.50","44.63","SHEARWATER A","8205090","1998-12","1998","12","4.1","","-3.9","","0.0","","13.6","","-14.3","","72.3","","28.2","","99.2","","2","","31","S","89","S"
"-63.50","44.63","SHEARWATER A","8205090","1999-01","1999","01","2.0","","-8.6","","-3.3","","11.9","","-20.9","","97.1","","20.0","","113.3","","0","","21","","85",""
"-63.50","44.63","SHEARWATER A","8205090","1999-02","1999","02","2.1","","-5.9","","-1.9","","11.0","","-17.9","","99.7","","21.4","","123.3","","0","T","9","I","89","I"
"-63.50","44.63","SHEARWATER A","8205090","1999-03","1999","03","6.7","","-1.3","","2.7","","12.9","","-6.8","","204.7","","22.6","","224.7","","0","","9","","74",""
"-63.50","44.63","SHEARWATER A","8205090","1999-04","1999","04","8.8","","0.6","","4.7","","16.0","","-3.4","","20.2","","41.4","","73.3","","0","","34","","78",""
"-63.50","44.63","SHEARWATER A","8205090","1999-05","1999","05","16.6","","6.5","","11.6","","24.0","","1.3","","85.7","","0.0","T","85.7","","0","","10","","54",""
"-63.50","44.63","SHEARWATER A","8205090","1999-06","1999","06","21.2","","11.7","","16.5","","30.0","","6.2","S","47.3","","0.0","","47.3","","0","","21","","54",""
"-63.50","44.63","SHEARWATER A","8205090","1999-07","1999","07","24.3","","14.4","","19.4","","30.4","","10.7","","86.6","","0.0","","86.6","","0","","31","","50",""
"-63.50","44.63","SHEARWATER A","8205090","1999-08","1999","08","23.2","","14.6","","18.9","","27.9","","11.0","","103.8","","0.0","","103.8","","0","","30","","61",""
"-63.50","44.63","SHEARWATER A","8205090","1999-09","1999","09","22.8","","14.6","","18.7","","28.5","","6.5","","86.1","","0.0","","86.1","","0","","30","","69",""
"-63.50","44.63","SHEARWATER A","8205090","1999-10","1999","10","13.3","","4.2","","8.8","","19.6","","-1.1","","186.8","","0.0","T","186.8","","0","","36","","78",""
"-63.50","44.63","SHEARWATER A","8205090","1999-11","1999","11","9.3","","1.7","","5.6","","16.2","","-7.4","","92.5","","5.0","","96.9","","0","","19","","87",""
"-63.50","44.63","SHEARWATER A","8205090","1999-12","1999","12","4.3","","-3.3","","0.5","","14.6","","-12.2","","130.5","","23.4","","154.9","","0","","2","","83",""
"-63.50","44.63","SHEARWATER A","8205090","2000-01","2000","01","1.4","","-8.4","","-3.5","","12.6","","-18.5","","144.8","","75.1","","199.8","","0","T","22","","93",""
"-63.50","44.63","SHEARWATER A","8205090","2000-02","2000","02","2.3","","-8.1","","-2.9","","12.4","","-17.3","","47.2","","25.5","","66.9","","0","","25","","78",""
"-63.50","44.63","SHEARWATER A","8205090","2000-03","2000","03","5.7","","-2.4","","1.7","","14.0","","-10.0","","112.9","","19.0","","134.9","","0","","36","","80",""
"-63.50","44.63","SHEARWATER A","8205090","2000-04","2000","04","9.0","","1.6","","5.4","","16.5","","-3.1","","136.3","","0.0","T","136.3","","0","","20","","74",""
"-63.50","44.63","SHEARWATER A","8205090","2000-05","2000","05","13.3","","4.7","","9.0","","19.4","","1.3","","111.0","","0.0","","111.0","","0","","21","","72",""
"-63.50","44.63","SHEARWATER A","8205090","2000-06","2000","06","19.7","","10.4","","15.1","","28.7","","4.4","","69.9","","0.0","","69.9","","0","","7","","63",""
"-63.50","44.63","SHEARWATER A","8205090","2000-07","2000","07","21.3","","13.3","","17.3","","25.8","","10.7","","106.1","","0.0","","106.1","","0","","15","","56",""
"-63.50","44.63","SHEARWATER A","8205090","2000-08","2000","08","22.9","","14.6","","18.7","","27.3","","9.6","","70.2","","0.0","","70.2","","0","","20","","44",""
"-63.50","44.63","SHEARWATER A","8205090","2000-09","2000","09","19.3","","10.0","","14.7","","30.9","","0.5","","96.4","","0.0","","96.4","","0","","23","I","48","I"
"-63.50","44.63","SHEARWATER A","8205090","2000-10","2000","10","14.7","","6.4","","10.6","","19.2","","-0.7","","173.1","","0.0","","173.1","","0","","35","","72",""
"-63.50","44.63","SHEARWATER A","8205090","2000-11","2000","11","8.2","","3.1","","5.7","","13.8","","-6.0","","129.0","","5.9","","133.8","","0","","7","","67",""
"-63.50","44.63","SHEARWATER A","8205090","2000-12","2000","12","2.0","","-6.3","","-2.2","","12.0","","-15.4","","174.1","","38.5","","204.8","","4","","21","","82",""
"-63.50","44.63","SHEARWATER A","8205090","2001-01","2001","01","-0.8","","-8.7","","-4.8","","2.8","","-15.9","","32.1","","105.2","","98.2","","16","","35","I","70","I"
"-63.50","44.63","SHEARWATER A","8205090","2001-02","2001","02","-0.8","","-9.3","","-5.1","","7.1","","-15.4","","45.7","","52.1","","90.1","","10","","28","I","82","I"
"-63.50","44.63","SHEARWATER A","8205090","2001-03","2001","03","2.9","","-4.1","","-0.6","","7.9","","-16.6","","68.4","","54.1","","103.8","","2","","8","I","83","I"
"-63.50","44.63","SHEARWATER A","8205090","2001-04","2001","04","7.4","","-0.4","","3.5","","16.3","","-4.8","","102.6","","8.3","","110.2","","0","","8","","83",""
"-63.50","44.63","SHEARWATER A","8205090","2001-05","2001","05","15.7","","5.2","","10.5","","28.3","","-2.3","","184.7","","0.0","","184.7","","0","","34","","59",""
"-63.50","44.63","SHEARWATER A","8205090","2001-06","2001","06","20.3","","11.0","","15.7","","32.6","","5.8","","98.4","","0.0","","98.4","","0","","33","S","44","S"
"-63.50","44.63","SHEARWATER A","8205090","2001-07","2001","07","21.5","","12.1","","16.8","","31.2","","9.0","","87.9","","0.0","","87.9","","0","","22","","50",""
"-63.50","44.63","SHEARWATER A","8205090","2001-08","2001","08","23.9","","15.3","","19.6","","29.8","","9.5","","78.3","","0.0","","78.3","","0","","1","","48",""
"-63.50","44.63","SHEARWATER A","8205090","2001-09","2001","09","20.7","","11.4","","16.1","","29.9","","6.3","","43.0","","0.0","","43.0","","0","","36","S","46","S"
"-63.50","44.63","SHEARWATER A","8205090","2001-10","2001","10","15.8","","7.3","","11.6","","23.2","","0.0","","87.5","","0.0","","87.5","","0","","17","","72",""
"-63.50","44.63","SHEARWATER A","8205090","2001-11","2001","11","9.0","","1.6","","5.3","","16.2","","-6.3","","79.2","","4.8","","84.0","","0","","31","","87",""
"-63.50","44.63","SHEARWATER A","8205090","2001-12","2001","12","4.3","","-1.9","","1.2","","13.5","","-7.6","","59.7","","29.4","","87.4","","6","","34","","65",""
"-63.50","44.63","SHEARWATER A","8205090","2002-01","2002","01","1.3","","-5.8","","-2.2","","9.1","","-12.8","","80.2","","71.6","","145.3","","19","","19","","89",""
"-63.50","44.63","SHEARWATER A","8205090","2002-02","2002","02","1.1","","-8.1","","-3.5","","7.7","","-19.1","","85.1","","63.9","","139.9","","0","T","28","S","78","S"
"-63.50","44.63","SHEARWATER A","8205090","2002-03","2002","03","3.8","","-3.7","","0.1","","11.6","","-9.7","","158.3","","20.0","","177.1","","0","","19","","74",""
"-63.50","44.63","SHEARWATER A","8205090","2002-04","2002","04","8.0","","1.1","","4.6","","13.5","S","-3.1","","160.7","","11.4","","171.3","","0","","27","","67",""
"-63.50","44.63","SHEARWATER A","8205090","2002-05","2002","05","13.4","","4.8","","9.1","","19.5","","1.0","","91.8","","0.6","","92.4","","0","","10","","74",""
"-63.50","44.63","SHEARWATER A","8205090","2002-06","2002","06","17.2","","8.6","","12.9","","26.2","","4.6","","99.2","","0.0","","99.2","","0","","9","S","56","S"
"-63.50","44.63","SHEARWATER A","8205090","2002-07","2002","07","21.2","","12.9","","17.1","","29.7","","10.1","S","59.4","","0.0","","59.4","","0","","23","S","44","S"
"-63.50","44.63","SHEARWATER A","8205090","2002-08","2002","08","24.0","","14.7","","19.4","","31.9","","9.5","","52.4","","0.0","","52.4","","0","","19","","48",""
"-63.50","44.63","SHEARWATER A","8205090","2002-09","2002","09","20.5","","11.3","","15.9","","31.2","","3.1","","118.4","","0.0","","118.4","","0","","24","","65",""
"-63.50","44.63","SHEARWATER A","8205090","2002-10","2002","10","12.7","","3.7","","8.2","","24.9","","-2.5","","150.5","","0.0","","150.5","","0","","35","","89",""
"-63.50","44.63","SHEARWATER A","8205090","2002-11","2002","11","7.7","","0.4","","4.1","","16.2","","-7.7","","189.6","","25.2","","214.0","","0","","26","","87",""
"-63.50","44.63","SHEARWATER A","8205090","2002-12","2002","12","2.1","","-5.3","","-1.6","","9.4","","-14.5","","88.2","","38.9","","122.2","","5","","35","","72",""
"-63.50","44.63","SHEARWATER A","8205090","2003-01","2003","01","-2.8","","-9.9","","-6.4","","5.8","S","-19.7","","28.0","","79.0","","88.0","","8","","26","","72",""
"-63.50","44.63","SHEARWATER A","8205090","2003-02","2003","02","-1.9","","-10.4","","-6.2","","7.8","","-23.8","","108.2","","64.3","","163.9","","12","","28","S","80","S"
"-63.50","44.63","SHEARWATER A","8205090","2003-03","2003","03","2.4","","-5.8","","-1.7","","11.2","","-15.6","","167.0","","26.0","","189.6","","0","","","M","67","S"
"-63.50","44.63","SHEARWATER A","8205090","2003-04","2003","04","6.9","","-1.5","","2.7","","18.2","","-8.3","","105.2","","9.3","","117.9","","0","","34","","67",""
"-63.50","44.63","SHEARWATER A","8205090","2003-05","2003","05","12.3","","4.3","","8.3","","25.8","","0.4","","69.4","","0.0","","69.4","","0","","1","S","67","S"
"-63.50","44.63","SHEARWATER A","8205090","2003-06","2003","06","19.3","","10.2","","14.8","","28.8","","6.0","","142.0","","0.0","","142.0","","0","","9","","61",""
"-63.50","44.63","SHEARWATER A","8205090","2003-07","2003","07","23.2","","14.5","","18.9","","31.8","","11.1","","31.8","","0.0","","31.8","","0","","26","","50",""
"-63.50","44.63","SHEARWATER A","8205090","2003-08","2003","08","22.1","","14.6","","18.4","","28.0","","8.9","","128.2","","0.0","","128.2","","0","","28","","44",""
"-63.50","44.63","SHEARWATER A","8205090","2003-09","2003","09","21.9","","11.8","","16.8","","26.9","","5.7","","120.2","","0.0","","120.2","","0","","16","","132",""
"-63.50","44.63","SHEARWATER A","8205090","2003-10","2003","10","14.9","","6.4","","10.7","","22.2","","0.4","","121.8","","0.0","","121.8","","0","","18","","69",""
"-63.50","44.63","SHEARWATER A","8205090","2003-11","2003","11","8.9","","1.8","","5.4","","15.0","","-3.9","","76.7","","0.4","","77.1","","0","","24","","82",""
"-63.50","44.63","SHEARWATER A","8205090","2003-12","2003","12","3.1","E","-3.7","E","-0.4","E","10.2","E","-9.8","E","64.9","I","33.8","I","96.7","I","0","","31","I","85","I"
"-63.50","44.63","SHEARWATER A","8205090","2004-01","2004","01","-4.9","E","-13.0","E","-9.0","E","5.9","E","-25.7","E","4.0","I","37.9","I","36.0","I","13","","32","","70",""
"-63.50","44.63","SHEARWATER A","8205090","2004-02","2004","02","-0.2","","-8.5","","-4.3","","5.7","","-18.7","","22.4","","108.2","","130.1","","61","","27","I","67","I"
"-63.50","44.63","SHEARWATER A","8205090","2004-03","2004","03","2.1","","-5.0","","-1.5","","9.7","","-11.3","","60.6","","27.2","","87.0","","2","","9","E","56","E"
"-63.50","44.63","SHEARWATER A","8205090","2004-04","2004","04","8.3","","0.7","","4.6","","19.2","","-3.4","","105.7","","7.9","","113.4","","0","","28","E","72","E"
"-63.50","44.63","SHEARWATER A","8205090","2004-05","2004","05","12.8","","4.4","","8.6","","18.6","","0.7","","82.2","","0.0","","82.2","","0","","26","E","54","E"
"-63.50","44.63","SHEARWATER A","8205090","2004-06","2004","06","18.2","","8.9","","13.6","","30.1","","2.6","","56.4","","0.0","","56.4","","0","","26","B","50","B"
"-63.50","44.63","SHEARWATER A","8205090","2004-07","2004","07","21.0","","14.6","","17.8","","27.7","","9.9","","74.1","","0.0","","74.1","","0","","36","B","44","B"
"-63.50","44.63","SHEARWATER A","8205090","2004-08","2004","08","23.4","","14.6","","19.0","","26.9","","10.2","","125.0","","0.0","","125.0","","0","","36","I","52","I"
"-63.50","44.63","SHEARWATER A","8205090","2004-09","2004","09","19.1","","9.9","","14.5","","24.6","","4.3","","61.0","","0.0","","61.0","","0","","32","E","63","E"
"-63.50","44.63","SHEARWATER A","8205090","2004-10","2004","10","14.2","","7.2","","10.7","","19.7","","-2.3","","127.4","","0.0","","127.4","","0","","35","B","63","B"
"-63.50","44.63","SHEARWATER A","8205090","2004-11","2004","11","7.2","","0.4","","3.8","","14.3","","-4.4","","117.2","","51.4","","165.4","","0","","20","","82",""
"-63.50","44.63","SHEARWATER A","8205090","2004-12","2004","12","4.5","I","-3.3","I","0.6","I","10.0","I","-11.6","I","75.2","I","0.6","I","75.8","I","","","11","I","74","I"
"-63.50","44.63","SHEARWATER A","8205090","2005-01","2005","01","-2.6","","-11.4","","-7.0","","10.4","","-20.1","","9.7","","100.3","","88.9","","18","","","","",""
"-63.50","44.63","SHEARWATER A","8205090","2005-02","2005","02","0.7","","-7.7","","-3.5","","7.4","","-17.4","","37.3","","11.6","","47.7","","3","","","","",""
"-63.50","44.63","SHEARWATER A","8205090","2005-03","2005","03","3.1","","-4.1","","-0.5","","8.0","","-12.3","","108.8","","35.1","","136.8","","0","","","","",""
"-63.50","44.63","SHEARWATER A","8205090","2005-04","2005","04","9.1","","0.4","","4.8","","22.8","","-4.5","","87.4","","3.6","","91.0","","0","","","","",""
"-63.50","44.63","SHEARWATER A","8205090","2005-05","2005","05","11.4","","4.6","","8.0","","18.3","","-0.7","S","274.1","","0.4","","274.5","","0","","","","",""
"-63.50","44.63","SHEARWATER A","8205090","2005-06","2005","06","19.9","","9.8","","14.9","","30.5","","4.4","","67.8","","0.0","","67.8","","0","","","","",""
"-63.50","44.63","SHEARWATER A","8205090","2005-07","2005","07","22.7","","14.6","","18.7","","28.1","","11.7","","52.4","","0.0","","52.4","","0","","","","",""
"-63.50","44.63","SHEARWATER A","8205090","2005-08","2005","08","23.8","","15.2","","19.5","","28.8","","12.0","S","53.9","","0.0","","53.9","","0","","","","",""
"-63.50","44.63","SHEARWATER A","8205090","2005-09","2005","09","21.6","","12.8","","17.2","","27.1","","5.6","","119.5","","0.0","","119.5","","0","","","","",""
"-63.50","44.63","SHEARWATER A","8205090","2005-10","2005","10","15.3","","8.3","","11.8","","23.9","","1.5","","267.1","","0.0","","267.1","","0","","","","",""
"-63.50","44.63","SHEARWATER A","8205090","2005-11","2005","11","10.2","","2.4","","6.3","","17.3","","-4.7","","107.8","","0.0","","107.8","","0","","","","",""
"-63.50","44.63","SHEARWATER A","8205090","2005-12","2005","12","3.2","","-3.2","","0.0","","10.9","","-11.9","","94.8","E","40.1","E","130.2","E","","M","","","",""
"-63.50","44.63","SHEARWATER A","8205090","2006-01","2006","01","3.3","E","-3.3","E","0.0","E","10.2","E","-9.7","E","51.6","I","44.3","I","93.9","I","6","","","M","","M"
"-63.50","44.63","SHEARWATER A","8205090","2006-02","2006","02","0.5","","-7.7","","-3.6","","10.3","","-16.0","","60.8","","36.9","","95.6","","1","","","M","","M"
"-63.50","44.63","SHEARWATER A","8205090","2006-03","2006","03","5.3","","-2.7","","1.3","","15.6","","-14.2","","33.2","","6.4","","38.8","","0","","","M","","M"
"-63.50","44.63","SHEARWATER A","8205090","2006-04","2006","04","9.7","I","1.8","I","5.8","I","14.0","I","-0.9","I","72.2","I","3.2","I","75.2","I","","M","","M","","M"
"-63.50","44.63","SHEARWATER A","8205090","2006-05","2006","05","14.6","I","6.8","I","10.7","I","25.0","I","3.1","I","93.5","I","0.0","I","93.5","I","0","","","M","","M"
"-63.50","44.63","SHEARWATER A","8205090","2006-06","2006","06","18.8","","11.8","","15.3","","25.1","","8.7","","242.8","","0.0","","242.8","","0","","","","",""
"-63.50","44.63","SHEARWATER A","8205090","2006-07","2006","07","23.3","","15.3","","19.4","","30.9","","13.3","","181.4","","0.0","","181.4","","0","","","","",""
"-63.50","44.63","SHEARWATER A","8205090","2006-08","2006","08","22.4","","13.7","","18.1","","30.0","","9.1","","63.2","","0.0","","63.2","","0","","","","",""
"-63.50","44.63","SHEARWATER A","8205090","2006-09","2006","09","20.1","","11.6","","15.9","","26.2","","5.8","","28.0","","0.0","","28.0","","0","","","","",""
"-63.50","44.63","SHEARWATER A","8205090","2006-10","2006","10","14.5","","6.5","","10.5","","20.9","","0.1","","158.3","","0.0","","158.3","","0","","","","",""
"-63.50","44.63","SHEARWATER A","8205090","2006-11","2006","11","10.0","","4.0","","7.0","","15.8","","-3.3","","92.6","","0.0","T","92.6","","0","","","","",""
"-63.50","44.63","SHEARWATER A","8205090","2006-12","2006","12","5.8","I","-2.5","I","1.7","I","13.4","I","-11.2","I","81.3","I","21.4","I","102.9","I","","","","M","","M"
"-63.50","44.63","SHEARWATER A","8205090","2007-01","2007","01","0.6","E","-7.7","E","-3.5","E","12.4","E","-19.0","E","120.1","I","21.1","I","137.1","I","0","T","","M","","M"
"-63.50","44.63","SHEARWATER A","8205090","2007-02","2007","02","-1.9","","-10.0","","-6.0","","4.3","","-18.5","","12.3","","15.7","","24.9","","0","T","","M","","M"
"-63.50","44.63","SHEARWATER A","8205090","2007-03","2007","03","3.4","I","-5.4","I","-1.0","I","14.7","I","-18.7","I","19.0","I","28.0","I","34.5","I","","","","M","","M"
