"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Mean Max Temp (°C)","Mean Max Temp Flag","Mean Min Temp (°C)","Mean Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Extr Max Temp (°C)","Extr Max Temp Flag","Extr Min Temp (°C)","Extr Min Temp Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow Grnd Last Day (cm)","Snow Grnd Last Day Flag","Dir of Max Gust (10's deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-60.05","46.17","SYDNEY A","8205700","1955-01","1955","01","0.4","","-3.8","","-1.7","","5.6","","-14.4","","108.7","","83.1","","191.8","","30","","","","",""
"-60.05","46.17","SYDNEY A","8205700","1955-02","1955","02","0.1","","-7.2","","-3.6","","9.4","","-21.1","","77.5","","36.6","","114.0","","5","","","","",""
"-60.05","46.17","SYDNEY A","8205700","1955-03","1955","03","1.4","","-5.4","","-2.0","","9.4","","-12.2","","83.6","","44.7","","128.3","","0","","","","",""
"-60.05","46.17","SYDNEY A","8205700","1955-04","1955","04","5.1","","-1.9","","1.6","","12.8","","-7.2","","85.6","","23.4","","109.0","","0","","","","",""
"-60.05","46.17","SYDNEY A","8205700","1955-05","1955","05","11.6","","2.7","","7.2","","28.9","","-3.9","","102.9","","0.8","","103.6","","0","","","","",""
"-60.05","46.17","SYDNEY A","8205700","1955-06","1955","06","17.3","","7.9","","12.6","","29.4","","3.3","","108.5","","0.0","","108.5","","0","","","","",""
"-60.05","46.17","SYDNEY A","8205700","1955-07","1955","07","23.1","","11.8","","17.5","","30.0","","6.7","S","108.0","","0.0","","108.0","","0","","","","",""
"-60.05","46.17","SYDNEY A","8205700","1955-08","1955","08","22.8","","13.2","","18.0","","28.9","","6.7","","100.8","","0.0","","100.8","","0","","","","",""
"-60.05","46.17","SYDNEY A","8205700","1955-09","1955","09","18.3","","8.4","","13.4","","26.7","","0.6","","126.5","","0.0","","126.5","","0","","","","",""
"-60.05","46.17","SYDNEY A","8205700","1955-10","1955","10","12.3","","4.7","","8.5","","21.1","","-1.7","","119.1","","0.0","T","119.1","","0","","","","",""
"-60.05","46.17","SYDNEY A","8205700","1955-11","1955","11","5.8","","0.6","","3.2","","12.8","","-5.0","","85.9","","38.6","","124.5","","0","","","","",""
"-60.05","46.17","SYDNEY A","8205700","1955-12","1955","12","-1.7","","-7.0","","-4.4","","4.4","","-18.9","","3.8","","97.5","","101.3","","46","","","","",""
"-60.05","46.17","SYDNEY A","8205700","1956-01","1956","01","2.3","","-2.1","","0.1","","10.0","","-18.3","","204.5","","43.4","","247.9","","23","","","","",""
"-60.05","46.17","SYDNEY A","8205700","1956-02","1956","02","-1.2","","-9.3","","-5.3","","6.1","","-17.8","","19.8","","117.6","","137.4","","81","","","","",""
"-60.05","46.17","SYDNEY A","8205700","1956-03","1956","03","-0.2","","-9.2","","-4.7","","7.2","","-16.7","S","38.9","","147.6","","186.4","","69","","","","",""
"-60.05","46.17","SYDNEY A","8205700","1956-04","1956","04","5.4","","-1.5","","2.0","","13.9","","-7.8","","76.7","","32.5","","109.2","","0","","","","",""
"-60.05","46.17","SYDNEY A","8205700","1956-05","1956","05","11.2","","0.3","","5.8","","19.4","","-5.6","","125.2","","20.3","","145.5","","0","","","","",""
"-60.05","46.17","SYDNEY A","8205700","1956-06","1956","06","19.3","","7.3","","13.3","","29.4","S","-3.9","","104.4","","0.0","","104.4","","0","","","","",""
"-60.05","46.17","SYDNEY A","8205700","1956-07","1956","07","21.6","","11.2","","16.4","","29.4","","5.0","","62.0","","0.0","","62.0","","0","","","","",""
"-60.05","46.17","SYDNEY A","8205700","1956-08","1956","08","21.3","","11.2","","16.3","","26.7","S","3.9","","91.9","","0.0","","91.9","","0","","","","",""
"-60.05","46.17","SYDNEY A","8205700","1956-09","1956","09","17.7","","7.9","","12.8","","26.1","","0.6","","34.8","","0.0","","34.8","","0","","","","",""
"-60.05","46.17","SYDNEY A","8205700","1956-10","1956","10","14.1","","4.1","","9.1","","22.2","","-1.1","S","37.8","","0.0","T","37.8","","0","","","","",""
"-60.05","46.17","SYDNEY A","8205700","1956-11","1956","11","9.1","","1.1","","5.1","","17.2","","-6.1","","169.2","","15.2","","184.4","","0","","","","",""
"-60.05","46.17","SYDNEY A","8205700","1956-12","1956","12","1.9","","-5.1","","-1.6","","12.2","","-15.0","","56.1","","58.9","","115.1","","0","T","","","",""
"-60.05","46.17","SYDNEY A","8205700","1957-01","1957","01","-3.9","","-13.3","","-8.6","","8.9","","-21.7","","38.1","","117.6","","155.7","","5","","","","<31",""
"-60.05","46.17","SYDNEY A","8205700","1957-02","1957","02","-2.2","","-10.8","","-6.5","","6.1","","-20.0","","41.4","","64.5","","105.9","","15","","","","<31",""
"-60.05","46.17","SYDNEY A","8205700","1957-03","1957","03","0.9","","-5.3","","-2.2","","8.3","","-15.6","S","90.9","","51.6","","142.5","","3","","","","<31",""
"-60.05","46.17","SYDNEY A","8205700","1957-04","1957","04","6.4","","-2.5","","2.0","","17.2","","-9.4","","51.8","","21.6","","73.4","","0","","","","<31",""
"-60.05","46.17","SYDNEY A","8205700","1957-05","1957","05","13.1","","1.5","","7.3","","26.7","","-3.9","","54.9","","15.0","","69.9","","0","","","","<31",""
"-60.05","46.17","SYDNEY A","8205700","1957-06","1957","06","18.9","","6.7","","12.8","","29.4","","1.1","S","28.4","","0.0","","28.4","","0","","32","","72",""
"-60.05","46.17","SYDNEY A","8205700","1957-07","1957","07","22.9","","12.2","","17.6","","28.9","","7.2","","29.0","","0.0","","29.0","","0","","20","","72",""
"-60.05","46.17","SYDNEY A","8205700","1957-08","1957","08","22.0","","12.3","","17.2","","26.7","","5.0","S","43.9","","0.0","","43.9","","0","","29","","80",""
"-60.05","46.17","SYDNEY A","8205700","1957-09","1957","09","19.4","","9.9","","14.7","","26.1","","2.8","","54.6","","0.0","T","54.6","","0","","18","","84",""
"-60.05","46.17","SYDNEY A","8205700","1957-10","1957","10","13.3","","4.4","","8.9","","21.1","","-2.8","","65.5","","0.0","T","65.5","","","M","34","","84",""
"-60.05","46.17","SYDNEY A","8205700","1957-11","1957","11","7.3","","1.1","","4.2","","14.4","","-9.4","","225.8","","2.3","","228.1","","0","","18","","111",""
"-60.05","46.17","SYDNEY A","8205700","1957-12","1957","12","5.2","","-2.3","","1.5","","13.9","S","-12.2","","67.3","","11.7","","79.0","","0","","18","","97",""
"-60.05","46.17","SYDNEY A","8205700","1958-01","1958","01","1.9","","-3.1","","-0.6","","11.1","","-11.7","","102.1","","18.0","","120.1","","0","T","14","","109",""
"-60.05","46.17","SYDNEY A","8205700","1958-02","1958","02","0.8","","-5.6","","-2.4","","6.1","","-12.2","","51.6","","69.3","","120.9","","5","","14","","100",""
"-60.05","46.17","SYDNEY A","8205700","1958-03","1958","03","2.2","","-2.1","","0.1","","8.3","","-10.6","","41.9","","47.8","","89.7","","0","T","34","","72",""
"-60.05","46.17","SYDNEY A","8205700","1958-04","1958","04","9.0","","0.4","","4.7","","18.9","","-7.2","","83.6","","34.5","","118.1","","0","","7","","80","S"
"-60.05","46.17","SYDNEY A","8205700","1958-05","1958","05","13.7","","4.0","","8.9","","20.0","","-6.1","","167.4","","0.0","T","167.4","","0","","16","","89",""
"-60.05","46.17","SYDNEY A","8205700","1958-06","1958","06","17.1","","6.4","","11.8","","25.0","","0.6","","75.7","","0.0","","75.7","","0","","27","","71",""
"-60.05","46.17","SYDNEY A","8205700","1958-07","1958","07","22.8","","11.8","","17.3","","28.3","","3.9","","104.4","","0.0","","104.4","","0","","","","<31",""
"-60.05","46.17","SYDNEY A","8205700","1958-08","1958","08","23.7","","13.8","","18.8","","29.4","S","9.4","","129.5","","0.0","","129.5","","0","","23","","61","S"
"-60.05","46.17","SYDNEY A","8205700","1958-09","1958","09","17.8","","8.3","","13.1","","25.0","","1.7","","158.0","","0.0","","158.0","","0","","34","","129",""
"-60.05","46.17","SYDNEY A","8205700","1958-10","1958","10","12.0","","3.6","","7.8","","22.2","","-2.8","S","43.2","","0.0","T","43.2","","0","","20","","68",""
"-60.05","46.17","SYDNEY A","8205700","1958-11","1958","11","6.9","","-0.8","","3.1","","13.3","S","-6.7","","189.2","","21.6","","210.8","","3","","16","","121",""
"-60.05","46.17","SYDNEY A","8205700","1958-12","1958","12","-2.7","","-9.8","","-6.3","","8.3","","-16.1","S","49.0","","83.6","","132.6","","15","","9","","93",""
"-60.05","46.17","SYDNEY A","8205700","1959-01","1959","01","-2.1","","-10.8","","-6.5","","10.0","","-20.6","","38.4","","39.1","","77.5","","0","T","25","","80","S"
"-60.05","46.17","SYDNEY A","8205700","1959-02","1959","02","-4.6","","-15.3","","-10.0","","7.8","","-21.7","S","39.9","","69.9","","109.7","","5","","18","","105",""
"-60.05","46.17","SYDNEY A","8205700","1959-03","1959","03","0.6","","-7.9","","-3.7","","9.4","","-16.1","","90.2","","57.9","","148.1","","0","T","14","","129",""
"-60.05","46.17","SYDNEY A","8205700","1959-04","1959","04","7.2","","-2.1","","2.6","","16.1","","-7.2","","57.9","","43.7","","101.6","","0","","16","","89",""
"-60.05","46.17","SYDNEY A","8205700","1959-05","1959","05","13.9","","2.7","","8.3","","26.7","","-1.7","","38.6","","0.0","T","38.6","","0","","29","","80",""
"-60.05","46.17","SYDNEY A","8205700","1959-06","1959","06","17.0","","6.4","","11.7","","25.0","","0.6","S","110.2","","0.0","","110.2","","0","","9","","93",""
"-60.05","46.17","SYDNEY A","8205700","1959-07","1959","07","25.2","","13.4","","19.3","","33.3","","6.7","","19.3","","0.0","","19.3","","0","","16","","72",""
"-60.05","46.17","SYDNEY A","8205700","1959-08","1959","08","21.0","","13.1","","17.1","","27.2","","3.9","","135.6","","0.0","","135.6","","0","","29","","56",""
"-60.05","46.17","SYDNEY A","8205700","1959-09","1959","09","19.6","","9.6","","14.6","","28.3","","1.1","","88.6","","0.0","T","88.6","","0","","27","","64",""
"-60.05","46.17","SYDNEY A","8205700","1959-10","1959","10","11.9","","4.2","","8.1","","19.4","","-3.3","","97.8","","10.9","","108.7","","0","","16","","97",""
"-60.05","46.17","SYDNEY A","8205700","1959-11","1959","11","9.2","","0.8","","5.0","","20.6","","-6.7","S","186.2","","5.6","","191.8","","0","","18","","129",""
"-60.05","46.17","SYDNEY A","8205700","1959-12","1959","12","2.6","","-3.5","","-0.5","","15.6","","-11.7","","56.1","","45.7","","101.9","","15","","18","","109",""
"-60.05","46.17","SYDNEY A","8205700","1960-01","1960","01","-0.4","","-7.1","","-3.8","","8.3","","-16.1","","25.7","","95.5","","121.2","","23","","20","","121",""
"-60.05","46.17","SYDNEY A","8205700","1960-02","1960","02","1.3","","-4.6","","-1.7","","5.0","S","-13.3","","51.6","","56.1","","107.7","","5","","14","","106",""
"-60.05","46.17","SYDNEY A","8205700","1960-03","1960","03","0.7","","-5.7","","-2.5","","7.8","","-11.7","","7.6","","111.3","","118.9","","18","","7","","93",""
"-60.05","46.17","SYDNEY A","8205700","1960-04","1960","04","6.3","","-2.2","","2.1","","21.1","","-7.8","","14.0","","9.7","","23.6","","0","","18","","109",""
"-60.05","46.17","SYDNEY A","8205700","1960-05","1960","05","16.7","","4.4","","10.6","","31.1","","0.0","","23.4","","0.0","","23.4","","0","","34","","64","S"
"-60.05","46.17","SYDNEY A","8205700","1960-06","1960","06","19.8","","9.3","","14.6","","32.2","","3.3","","156.7","","0.0","","156.7","","0","","16","","84",""
"-60.05","46.17","SYDNEY A","8205700","1960-07","1960","07","23.3","","13.0","","18.2","","28.3","","7.2","S","56.6","","0.0","","56.6","","0","","20","","68",""
"-60.05","46.17","SYDNEY A","8205700","1960-08","1960","08","24.8","","13.2","","19.0","","32.8","","7.2","","67.3","","0.0","","67.3","","0","","32","","64",""
"-60.05","46.17","SYDNEY A","8205700","1960-09","1960","09","19.9","","9.7","","14.8","","27.2","","3.9","","95.3","","0.0","","95.3","","0","","18","","90",""
"-60.05","46.17","SYDNEY A","8205700","1960-10","1960","10","12.0","","3.2","","7.6","","21.7","","-1.1","S","108.2","","0.0","","108.2","","0","","14","","85",""
"-60.05","46.17","SYDNEY A","8205700","1960-11","1960","11","7.3","","0.5","","3.9","","14.4","","-6.7","","75.4","","1.3","","82.0","","0","","16","","84",""
"-60.05","46.17","SYDNEY A","8205700","1960-12","1960","12","1.9","","-5.6","","-1.9","","10.0","","-12.8","S","48.3","","94.2","","138.2","","5","","14","","114",""
"-60.05","46.17","SYDNEY A","8205700","1961-01","1961","01","-4.2","","-11.8","","-8.0","","5.0","","-21.7","","20.8","","115.6","","147.1","","51","","25","","97",""
"-60.05","46.17","SYDNEY A","8205700","1961-02","1961","02","-3.4","","-13.7","","-8.6","","8.3","","-24.4","","50.0","","33.3","","75.4","","23","","34","","89",""
"-60.05","46.17","SYDNEY A","8205700","1961-03","1961","03","-1.0","","-7.7","","-4.4","","3.9","","-16.1","","25.4","","181.1","","235.7","","41","","14","","121",""
"-60.05","46.17","SYDNEY A","8205700","1961-04","1961","04","4.5","","-1.9","","1.3","","11.7","","-5.6","","45.7","","52.3","","121.7","","0","","34","","68","S"
"-60.05","46.17","SYDNEY A","8205700","1961-05","1961","05","13.3","","2.7","","8.0","","27.2","","-3.9","","119.4","","6.9","","128.5","","0","","11","","109",""
"-60.05","46.17","SYDNEY A","8205700","1961-06","1961","06","21.7","","8.8","","15.3","","27.8","","2.8","","73.9","","0.0","","73.9","","0","","27","","74",""
"-60.05","46.17","SYDNEY A","8205700","1961-07","1961","07","22.3","","10.8","","16.6","","31.1","","2.2","","40.9","","0.0","","40.9","","0","","20","","64",""
"-60.05","46.17","SYDNEY A","8205700","1961-08","1961","08","24.4","","13.1","","18.8","","31.1","","7.8","S","17.8","","0.0","","17.8","","0","","20","","72",""
"-60.05","46.17","SYDNEY A","8205700","1961-09","1961","09","22.0","","10.5","","16.3","","27.8","","4.4","S","48.8","","0.0","","48.8","","0","","20","","72",""
"-60.05","46.17","SYDNEY A","8205700","1961-10","1961","10","15.7","","6.4","","11.1","","23.3","","0.6","S","132.3","","0.0","","132.3","","0","","20","","80","S"
"-60.05","46.17","SYDNEY A","8205700","1961-11","1961","11","9.4","","2.4","","5.9","","22.2","","-4.4","","153.4","","0.8","","153.9","","0","","36","","68",""
"-60.05","46.17","SYDNEY A","8205700","1961-12","1961","12","2.2","","-2.5","","-0.2","","12.2","","-7.2","","128.8","","33.3","","161.3","","3","","14","","114",""
"-60.05","46.17","SYDNEY A","8205700","1962-01","1962","01","-0.8","","-10.7","","-5.8","","8.3","","-21.1","S","33.3","","72.1","","109.7","","8","","16","","113",""
"-60.05","46.17","SYDNEY A","8205700","1962-02","1962","02","-3.6","","-13.9","","-8.8","","10.6","","-23.3","","28.4","","132.6","","159.3","","66","","32","","79",""
"-60.05","46.17","SYDNEY A","8205700","1962-03","1962","03","2.3","","-5.3","","-1.5","","14.4","","-15.6","","37.8","","40.1","","77.7","","3","","2","","77",""
"-60.05","46.17","SYDNEY A","8205700","1962-04","1962","04","7.7","","-1.7","","3.0","","15.6","","-6.1","S","65.3","","18.0","","86.1","","0","","29","","93",""
"-60.05","46.17","SYDNEY A","8205700","1962-05","1962","05","11.4","","0.8","","6.1","","24.4","","-5.0","","33.0","","2.8","","35.8","","0","","25","","84",""
"-60.05","46.17","SYDNEY A","8205700","1962-06","1962","06","18.3","","6.5","","12.4","","32.2","S","-1.1","","62.0","","0.0","","62.0","","0","","34","","89",""
"-60.05","46.17","SYDNEY A","8205700","1962-07","1962","07","18.3","","9.7","","14.0","","28.3","","3.9","S","174.0","","0.0","","174.0","","0","","9","","64",""
"-60.05","46.17","SYDNEY A","8205700","1962-08","1962","08","21.8","","12.1","","17.0","","29.4","","5.6","","84.3","","0.0","","84.3","","0","","20","","71",""
"-60.05","46.17","SYDNEY A","8205700","1962-09","1962","09","16.9","","8.4","","12.7","","25.0","","1.1","","96.3","","0.0","","96.3","","0","","20","","84",""
"-60.05","46.17","SYDNEY A","8205700","1962-10","1962","10","12.5","","3.5","","8.0","","20.0","","-3.3","","178.8","","0.0","T","178.8","","0","","18","","93",""
"-60.05","46.17","SYDNEY A","8205700","1962-11","1962","11","8.1","","0.8","","4.5","","17.8","","-4.4","","231.1","","2.3","","233.4","","0","","18","","121",""
"-60.05","46.17","SYDNEY A","8205700","1962-12","1962","12","2.3","","-5.6","","-1.7","","12.8","S","-14.4","","94.7","","129.8","","211.3","","56","","16","","103",""
"-60.05","46.17","SYDNEY A","8205700","1963-01","1963","01","2.2","","-6.6","","-2.2","","10.6","S","-15.0","","149.4","","46.0","","189.7","","13","","18","","108",""
"-60.05","46.17","SYDNEY A","8205700","1963-02","1963","02","-2.2","","-11.7","","-7.0","","6.1","","-18.3","","43.9","","67.8","","109.0","","20","","25","","100",""
"-60.05","46.17","SYDNEY A","8205700","1963-03","1963","03","0.1","","-9.2","","-4.6","","11.7","","-20.6","","13.7","","73.7","","77.5","","3","","14","","89",""
"-60.05","46.17","SYDNEY A","8205700","1963-04","1963","04","4.3","","-2.9","","0.7","","16.1","","-10.6","","40.6","","43.4","","85.1","","0","T","9","","103",""
"-60.05","46.17","SYDNEY A","8205700","1963-05","1963","05","14.4","","2.2","","8.3","","26.1","","-3.9","","60.5","","0.0","T","60.5","","0","","32","","100",""
"-60.05","46.17","SYDNEY A","8205700","1963-06","1963","06","18.1","","6.5","","12.3","","29.4","","1.1","S","74.2","","0.0","","74.2","","0","","34","","80",""
"-60.05","46.17","SYDNEY A","8205700","1963-07","1963","07","22.9","","12.9","","17.9","","32.8","","3.9","","49.3","","0.0","","49.3","","0","","18","","64","S"
"-60.05","46.17","SYDNEY A","8205700","1963-08","1963","08","21.3","","11.7","","16.5","","28.3","","4.4","","148.1","","0.0","","148.1","","0","","20","","89","S"
"-60.05","46.17","SYDNEY A","8205700","1963-09","1963","09","17.9","","7.3","","12.6","","24.4","","1.1","","143.5","","0.0","","143.5","","0","","20","","113",""
"-60.05","46.17","SYDNEY A","8205700","1963-10","1963","10","15.3","","4.7","","10.0","","25.0","","-1.1","","35.8","","0.0","","35.8","","0","","20","","89",""
"-60.05","46.17","SYDNEY A","8205700","1963-11","1963","11","8.6","","1.7","","5.2","","19.4","","-5.6","","141.5","","0.3","","141.7","","0","","29","","105",""
"-60.05","46.17","SYDNEY A","8205700","1963-12","1963","12","-1.2","","-8.9","","-5.1","","11.1","","-16.1","S","63.8","","97.3","","162.1","","36","","27","","138",""
"-60.05","46.17","SYDNEY A","8205700","1964-01","1964","01","-1.9","","-9.3","","-5.6","","7.2","","-18.3","","137.2","","91.2","","224.0","","23","","16","","97","S"
"-60.05","46.17","SYDNEY A","8205700","1964-02","1964","02","-1.3","","-8.9","","-5.1","","4.4","","-18.3","","44.2","","124.2","","158.2","","36","","34","","113",""
"-60.05","46.17","SYDNEY A","8205700","1964-03","1964","03","1.0","","-6.9","","-3.0","","7.8","","-13.9","","43.2","","85.3","","118.4","","10","","29","","84",""
"-60.05","46.17","SYDNEY A","8205700","1964-04","1964","04","6.7","","-2.9","","1.9","","15.0","S","-11.1","","57.7","","28.7","","81.8","","0","","20","","80",""
"-60.05","46.17","SYDNEY A","8205700","1964-05","1964","05","13.1","","1.8","","7.5","","25.6","","-4.4","","53.8","","3.0","","56.9","","0","","20","","90",""
"-60.05","46.17","SYDNEY A","8205700","1964-06","1964","06","16.3","","5.2","","10.8","","26.7","","0.0","","96.5","","0.0","","96.5","","0","","25","","105",""
"-60.05","46.17","SYDNEY A","8205700","1964-07","1964","07","21.6","","11.8","","16.7","","29.4","","6.7","","150.4","","0.0","","150.4","","0","","20","","76",""
"-60.05","46.17","SYDNEY A","8205700","1964-08","1964","08","20.9","","10.8","","15.9","","28.9","","5.6","","102.6","","0.0","","102.6","","0","","32","","64",""
"-60.05","46.17","SYDNEY A","8205700","1964-09","1964","09","16.9","","6.7","","11.8","","21.1","S","1.1","","138.7","","0.0","","138.7","","0","","14","","90",""
"-60.05","46.17","SYDNEY A","8205700","1964-10","1964","10","11.7","","4.7","","8.2","","18.3","","-2.8","","124.2","","0.0","T","124.2","","0","","32","","89",""
"-60.05","46.17","SYDNEY A","8205700","1964-11","1964","11","4.9","","-1.8","","1.6","","11.1","","-7.2","S","34.5","","37.6","","71.1","","0","","32","","113",""
"-60.05","46.17","SYDNEY A","8205700","1964-12","1964","12","1.4","","-5.0","","-1.8","","11.1","","-13.3","","82.6","","172.7","","249.9","","3","","18","","161",""
"-60.05","46.17","SYDNEY A","8205700","1965-01","1965","01","-1.4","","-8.7","","-5.1","","6.7","","-21.7","","31.0","","163.1","","180.3","","58","","36","","101",""
"-60.05","46.17","SYDNEY A","8205700","1965-02","1965","02","-2.0","","-11.6","","-6.8","","5.0","S","-23.9","","112.3","","89.9","","189.5","","33","","14","","113",""
"-60.05","46.17","SYDNEY A","8205700","1965-03","1965","03","-0.1","","-6.9","","-3.5","","8.3","","-15.6","","29.2","","70.6","","102.4","","15","","32","","93",""
"-60.05","46.17","SYDNEY A","8205700","1965-04","1965","04","4.0","","-3.6","","0.2","","12.2","","-10.0","","70.1","","52.3","","125.0","","0","","34","","89","S"
"-60.05","46.17","SYDNEY A","8205700","1965-05","1965","05","9.2","","0.7","","5.0","","22.8","","-2.2","S","58.9","","24.1","","82.0","","0","","34","","74",""
"-60.05","46.17","SYDNEY A","8205700","1965-06","1965","06","19.0","","7.0","","13.0","","30.0","S","2.2","","54.6","","0.0","","54.6","","0","","34","","80",""
"-60.05","46.17","SYDNEY A","8205700","1965-07","1965","07","23.4","","11.8","","17.6","","29.4","","6.1","S","111.8","","0.0","","111.8","","0","","23","","80",""
"-60.05","46.17","SYDNEY A","8205700","1965-08","1965","08","22.6","","11.5","","17.1","","28.9","","2.8","","74.4","","0.0","","74.4","","0","","20","","72","S"
"-60.05","46.17","SYDNEY A","8205700","1965-09","1965","09","17.8","","7.7","","12.8","","28.9","","0.0","","40.6","","0.0","","40.6","","0","","32","","77",""
"-60.05","46.17","SYDNEY A","8205700","1965-10","1965","10","11.8","","3.1","","7.5","","21.1","","-2.2","S","86.6","","17.3","","103.4","","0","","20","","93",""
"-60.05","46.17","SYDNEY A","8205700","1965-11","1965","11","5.0","","-2.1","","1.5","","13.9","S","-6.7","","128.5","","4.3","","132.8","","0","T","20","","97","S"
"-60.05","46.17","SYDNEY A","8205700","1965-12","1965","12","0.5","","-5.1","","-2.3","","10.0","","-11.7","S","38.9","","52.6","","91.2","","13","","16","","121","S"
"-60.05","46.17","SYDNEY A","8205700","1966-01","1966","01","-0.3","","-5.5","","-2.9","","7.2","","-14.4","","33.3","","102.4","","130.3","","20","","36","","121",""
"-60.05","46.17","SYDNEY A","8205700","1966-02","1966","02","-1.8","","-9.7","","-5.8","","7.2","","-23.9","S","13.7","","37.1","","43.2","","28","","27","","105",""
"-60.05","46.17","SYDNEY A","8205700","1966-03","1966","03","3.2","","-4.7","","-0.8","","10.6","","-12.2","","93.0","","36.8","","125.5","","0","","14","","89",""
"-60.05","46.17","SYDNEY A","8205700","1966-04","1966","04","5.7","","-2.6","","1.6","","17.2","","-6.7","S","6.6","","13.0","","24.4","","0","","32","","93",""
"-60.05","46.17","SYDNEY A","8205700","1966-05","1966","05","13.1","","2.4","","7.8","","25.0","","-4.4","","50.3","","22.1","","80.8","","0","","27","","109",""
"-60.05","46.17","SYDNEY A","8205700","1966-06","1966","06","18.4","","7.8","","13.1","","28.3","","3.3","","104.6","","0.0","","104.6","","0","","20","","89",""
"-60.05","46.17","SYDNEY A","8205700","1966-07","1966","07","22.5","","12.4","","17.5","","28.3","","8.3","","86.1","","0.0","","86.1","","0","","20","","72",""
"-60.05","46.17","SYDNEY A","8205700","1966-08","1966","08","23.7","","12.8","","18.3","","28.9","","7.8","","74.4","","0.0","","74.4","","0","","23","","64","S"
"-60.05","46.17","SYDNEY A","8205700","1966-09","1966","09","18.1","","7.6","","12.9","","26.7","","2.2","","79.5","","0.0","","79.5","","0","","16","","80",""
"-60.05","46.17","SYDNEY A","8205700","1966-10","1966","10","13.4","","5.1","","9.3","","19.4","","-2.2","","182.9","","0.0","","182.9","","0","","16","","84",""
"-60.05","46.17","SYDNEY A","8205700","1966-11","1966","11","9.0","","2.7","","5.9","","17.2","","-4.4","","79.0","","2.3","","81.8","","0","","23","","80","S"
"-60.05","46.17","SYDNEY A","8205700","1966-12","1966","12","4.3","","-2.3","","1.0","","13.3","","-7.8","S","130.6","","19.6","","152.9","","3","","11","","113",""
"-60.05","46.17","SYDNEY A","8205700","1967-01","1967","01","-0.1","","-7.6","","-3.9","","6.1","","-16.1","S","23.6","","85.9","","109.2","","8","","29","","80",""
"-60.05","46.17","SYDNEY A","8205700","1967-02","1967","02","-2.4","","-12.8","","-7.6","","5.0","S","-24.4","S","27.2","","111.3","","143.5","","53","","23","","113",""
"-60.05","46.17","SYDNEY A","8205700","1967-03","1967","03","-1.7","","-9.8","","-5.8","","3.9","","-19.4","","33.5","","181.6","","232.2","","76","","34","","100",""
"-60.05","46.17","SYDNEY A","8205700","1967-04","1967","04","3.0","","-4.7","","-0.9","","11.7","","-10.6","","52.6","","35.1","","94.0","","5","","36","","72","S"
"-60.05","46.17","SYDNEY A","8205700","1967-05","1967","05","9.1","","0.8","","5.0","","17.8","","-1.7","S","223.3","","10.7","","234.4","","0","","14","","72","S"
"-60.05","46.17","SYDNEY A","8205700","1967-06","1967","06","21.2","","7.6","","14.4","","32.8","","0.6","","23.6","","0.0","","23.6","","0","","20","","68",""
"-60.05","46.17","SYDNEY A","8205700","1967-07","1967","07","26.1","","15.3","","20.7","","31.1","S","10.0","","66.8","","0.0","","66.8","","0","","29","","56",""
"-60.05","46.17","SYDNEY A","8205700","1967-08","1967","08","25.4","","15.4","","20.4","","29.4","","10.0","","75.9","","0.0","","75.9","","0","","25","","72",""
"-60.05","46.17","SYDNEY A","8205700","1967-09","1967","09","20.3","","9.4","","14.9","","27.2","","3.9","S","88.6","","0.0","","88.6","","0","","23","","80",""
"-60.05","46.17","SYDNEY A","8205700","1967-10","1967","10","13.9","","5.6","","9.8","","20.0","","-0.6","S","143.8","","0.0","T","143.8","","0","","18","","113",""
"-60.05","46.17","SYDNEY A","8205700","1967-11","1967","11","8.4","","1.2","","4.8","","18.9","","-5.0","S","201.2","","16.0","","224.3","","0","T","18","","97",""
"-60.05","46.17","SYDNEY A","8205700","1967-12","1967","12","2.1","","-4.1","","-1.0","","9.4","","-12.2","","129.0","","18.3","","145.5","","0","","16","","74",""
"-60.05","46.17","SYDNEY A","8205700","1968-01","1968","01","-1.9","","-10.3","","-6.1","","5.6","S","-17.8","","65.8","","79.5","","134.1","","10","","27","","97","S"
"-60.05","46.17","SYDNEY A","8205700","1968-02","1968","02","-2.7","","-13.1","","-7.9","","5.6","","-22.8","","57.4","","40.9","","96.3","","10","","27","","93",""
"-60.05","46.17","SYDNEY A","8205700","1968-03","1968","03","3.1","","-6.3","","-1.6","","13.9","","-16.7","S","109.0","","26.7","","134.1","","0","","14","","129",""
"-60.05","46.17","SYDNEY A","8205700","1968-04","1968","04","7.4","","-1.4","","3.0","","17.2","S","-5.0","S","104.9","","2.0","","106.9","","0","","32","","68","S"
"-60.05","46.17","SYDNEY A","8205700","1968-05","1968","05","12.5","","1.2","","6.9","","25.0","","-3.3","","84.3","","5.8","","90.2","","0","","27","","74",""
"-60.05","46.17","SYDNEY A","8205700","1968-06","1968","06","16.7","","6.4","","11.6","","24.4","","-0.6","","66.5","","0.0","","66.5","","0","","36","","89",""
"-60.05","46.17","SYDNEY A","8205700","1968-07","1968","07","23.8","","12.2","","18.0","","31.1","","6.7","S","35.3","","0.0","","35.3","","0","","20","","64",""
