"REF_DATE","GEO","DGUID","Sector","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2018","British Columbia","2021A000259","Total, Reconciliation with Canada's submission to the United Nations Framework Convention on Climate Change (UNFCCC)","Kilotonnes","198","units","0","v1013974543","11.119","-19766","","","","0"
"2019","British Columbia","2021A000259","Total, Reconciliation with Canada's submission to the United Nations Framework Convention on Climate Change (UNFCCC)","Kilotonnes","198","units","0","v1013974543","11.119","-19126","","","","0"
"2020","British Columbia","2021A000259","Total, Reconciliation with Canada's submission to the United Nations Framework Convention on Climate Change (UNFCCC)","Kilotonnes","198","units","0","v1013974543","11.119","-14345","","","","0"
"2021","British Columbia","2021A000259","Total, Reconciliation with Canada's submission to the United Nations Framework Convention on Climate Change (UNFCCC)","Kilotonnes","198","units","0","v1013974543","11.119","-15561","","","","0"
"2022","British Columbia","2021A000259","Total, Reconciliation with Canada's submission to the United Nations Framework Convention on Climate Change (UNFCCC)","Kilotonnes","198","units","0","v1013974543","11.119","-14975","","","","0"
"2023","British Columbia","2021A000259","Total, Reconciliation with Canada's submission to the United Nations Framework Convention on Climate Change (UNFCCC)","Kilotonnes","198","units","0","v1013974543","11.119","-13044","","","","0"
"2013","Yukon","2021A000260","Total, industries and households","Kilotonnes","198","units","0","v1013974552","12.1","627","","","","0"
"2014","Yukon","2021A000260","Total, industries and households","Kilotonnes","198","units","0","v1013974552","12.1","484","","","","0"
"2015","Yukon","2021A000260","Total, industries and households","Kilotonnes","198","units","0","v1013974552","12.1","517","","","","0"
"2016","Yukon","2021A000260","Total, industries and households","Kilotonnes","198","units","0","v1013974552","12.1","518","","","","0"
"2017","Yukon","2021A000260","Total, industries and households","Kilotonnes","198","units","0","v1013974552","12.1","549","","","","0"
"2018","Yukon","2021A000260","Total, industries and households","Kilotonnes","198","units","0","v1013974552","12.1","616","","","","0"
"2019","Yukon","2021A000260","Total, industries and households","Kilotonnes","198","units","0","v1013974552","12.1","658","","","","0"
"2020","Yukon","2021A000260","Total, industries and households","Kilotonnes","198","units","0","v1013974552","12.1","565","","","","0"
"2021","Yukon","2021A000260","Total, industries and households","Kilotonnes","198","units","0","v1013974552","12.1","627","","","","0"
"2022","Yukon","2021A000260","Total, industries and households","Kilotonnes","198","units","0","v1013974552","12.1","610","","","","0"
"2023","Yukon","2021A000260","Total, industries and households","Kilotonnes","198","units","0","v1013974552","12.1","629","","","","0"
"2013","Yukon","2021A000260","Total, industries","Kilotonnes","198","units","0","v1013974553","12.2","484","","","","0"
"2014","Yukon","2021A000260","Total, industries","Kilotonnes","198","units","0","v1013974553","12.2","361","","","","0"
"2015","Yukon","2021A000260","Total, industries","Kilotonnes","198","units","0","v1013974553","12.2","390","","","","0"
"2016","Yukon","2021A000260","Total, industries","Kilotonnes","198","units","0","v1013974553","12.2","392","","","","0"
"2017","Yukon","2021A000260","Total, industries","Kilotonnes","198","units","0","v1013974553","12.2","412","","","","0"
"2018","Yukon","2021A000260","Total, industries","Kilotonnes","198","units","0","v1013974553","12.2","470","","","","0"
"2019","Yukon","2021A000260","Total, industries","Kilotonnes","198","units","0","v1013974553","12.2","499","","","","0"
"2020","Yukon","2021A000260","Total, industries","Kilotonnes","198","units","0","v1013974553","12.2","427","","","","0"
"2021","Yukon","2021A000260","Total, industries","Kilotonnes","198","units","0","v1013974553","12.2","536","","","","0"
"2022","Yukon","2021A000260","Total, industries","Kilotonnes","198","units","0","v1013974553","12.2","507","","","","0"
"2023","Yukon","2021A000260","Total, industries","Kilotonnes","198","units","0","v1013974553","12.2","525","","","","0"
"2013","Yukon","2021A000260","Total, households","Kilotonnes","198","units","0","v1013974664","12.115","144","","","","0"
"2014","Yukon","2021A000260","Total, households","Kilotonnes","198","units","0","v1013974664","12.115","123","","","","0"
"2015","Yukon","2021A000260","Total, households","Kilotonnes","198","units","0","v1013974664","12.115","127","","","","0"
"2016","Yukon","2021A000260","Total, households","Kilotonnes","198","units","0","v1013974664","12.115","126","","","","0"
"2017","Yukon","2021A000260","Total, households","Kilotonnes","198","units","0","v1013974664","12.115","137","","","","0"
"2018","Yukon","2021A000260","Total, households","Kilotonnes","198","units","0","v1013974664","12.115","146","","","","0"
"2019","Yukon","2021A000260","Total, households","Kilotonnes","198","units","0","v1013974664","12.115","159","","","","0"
"2020","Yukon","2021A000260","Total, households","Kilotonnes","198","units","0","v1013974664","12.115","138","","","","0"
"2021","Yukon","2021A000260","Total, households","Kilotonnes","198","units","0","v1013974664","12.115","91","","","","0"
"2022","Yukon","2021A000260","Total, households","Kilotonnes","198","units","0","v1013974664","12.115","103","","","","0"
"2023","Yukon","2021A000260","Total, households","Kilotonnes","198","units","0","v1013974664","12.115","104","","","","0"
"2013","Yukon","2021A000260","Total, United Nations Framework Convention on Climate Change (UNFCCC), Canada's submission","Kilotonnes","198","units","0","v1013974667","12.118","601","","","","0"
"2014","Yukon","2021A000260","Total, United Nations Framework Convention on Climate Change (UNFCCC), Canada's submission","Kilotonnes","198","units","0","v1013974667","12.118","502","","","","0"
"2015","Yukon","2021A000260","Total, United Nations Framework Convention on Climate Change (UNFCCC), Canada's submission","Kilotonnes","198","units","0","v1013974667","12.118","531","","","","0"
"2016","Yukon","2021A000260","Total, United Nations Framework Convention on Climate Change (UNFCCC), Canada's submission","Kilotonnes","198","units","0","v1013974667","12.118","529","","","","0"
"2017","Yukon","2021A000260","Total, United Nations Framework Convention on Climate Change (UNFCCC), Canada's submission","Kilotonnes","198","units","0","v1013974667","12.118","564","","","","0"
"2018","Yukon","2021A000260","Total, United Nations Framework Convention on Climate Change (UNFCCC), Canada's submission","Kilotonnes","198","units","0","v1013974667","12.118","644","","","","0"
"2019","Yukon","2021A000260","Total, United Nations Framework Convention on Climate Change (UNFCCC), Canada's submission","Kilotonnes","198","units","0","v1013974667","12.118","689","","","","0"
"2020","Yukon","2021A000260","Total, United Nations Framework Convention on Climate Change (UNFCCC), Canada's submission","Kilotonnes","198","units","0","v1013974667","12.118","593","","","","0"
"2021","Yukon","2021A000260","Total, United Nations Framework Convention on Climate Change (UNFCCC), Canada's submission","Kilotonnes","198","units","0","v1013974667","12.118","647","","","","0"
"2022","Yukon","2021A000260","Total, United Nations Framework Convention on Climate Change (UNFCCC), Canada's submission","Kilotonnes","198","units","0","v1013974667","12.118","660","","","","0"
"2023","Yukon","2021A000260","Total, United Nations Framework Convention on Climate Change (UNFCCC), Canada's submission","Kilotonnes","198","units","0","v1013974667","12.118","674","","","","0"
"2013","Yukon","2021A000260","Total, Reconciliation with Canada's submission to the United Nations Framework Convention on Climate Change (UNFCCC)","Kilotonnes","198","units","0","v1013974668","12.119","-26","","","","0"
"2014","Yukon","2021A000260","Total, Reconciliation with Canada's submission to the United Nations Framework Convention on Climate Change (UNFCCC)","Kilotonnes","198","units","0","v1013974668","12.119","18","","","","0"
"2015","Yukon","2021A000260","Total, Reconciliation with Canada's submission to the United Nations Framework Convention on Climate Change (UNFCCC)","Kilotonnes","198","units","0","v1013974668","12.119","14","","","","0"
"2016","Yukon","2021A000260","Total, Reconciliation with Canada's submission to the United Nations Framework Convention on Climate Change (UNFCCC)","Kilotonnes","198","units","0","v1013974668","12.119","10","","","","0"
"2017","Yukon","2021A000260","Total, Reconciliation with Canada's submission to the United Nations Framework Convention on Climate Change (UNFCCC)","Kilotonnes","198","units","0","v1013974668","12.119","16","","","","0"
"2018","Yukon","2021A000260","Total, Reconciliation with Canada's submission to the United Nations Framework Convention on Climate Change (UNFCCC)","Kilotonnes","198","units","0","v1013974668","12.119","27","","","","0"
"2019","Yukon","2021A000260","Total, Reconciliation with Canada's submission to the United Nations Framework Convention on Climate Change (UNFCCC)","Kilotonnes","198","units","0","v1013974668","12.119","31","","","","0"
"2020","Yukon","2021A000260","Total, Reconciliation with Canada's submission to the United Nations Framework Convention on Climate Change (UNFCCC)","Kilotonnes","198","units","0","v1013974668","12.119","28","","","","0"
"2021","Yukon","2021A000260","Total, Reconciliation with Canada's submission to the United Nations Framework Convention on Climate Change (UNFCCC)","Kilotonnes","198","units","0","v1013974668","12.119","20","","","","0"
"2022","Yukon","2021A000260","Total, Reconciliation with Canada's submission to the United Nations Framework Convention on Climate Change (UNFCCC)","Kilotonnes","198","units","0","v1013974668","12.119","50","","","","0"
"2023","Yukon","2021A000260","Total, Reconciliation with Canada's submission to the United Nations Framework Convention on Climate Change (UNFCCC)","Kilotonnes","198","units","0","v1013974668","12.119","45","","","","0"
"2013","Northwest Territories","2021A000261","Total, industries and households","Kilotonnes","198","units","0","v1013974677","13.1","2076","","","","0"
"2014","Northwest Territories","2021A000261","Total, industries and households","Kilotonnes","198","units","0","v1013974677","13.1","2137","","","","0"
"2015","Northwest Territories","2021A000261","Total, industries and households","Kilotonnes","198","units","0","v1013974677","13.1","2122","","","","0"
"2016","Northwest Territories","2021A000261","Total, industries and households","Kilotonnes","198","units","0","v1013974677","13.1","1851","","","","0"
"2017","Northwest Territories","2021A000261","Total, industries and households","Kilotonnes","198","units","0","v1013974677","13.1","2013","","","","0"
"2018","Northwest Territories","2021A000261","Total, industries and households","Kilotonnes","198","units","0","v1013974677","13.1","1960","","","","0"
"2019","Northwest Territories","2021A000261","Total, industries and households","Kilotonnes","198","units","0","v1013974677","13.1","1891","","","","0"
"2020","Northwest Territories","2021A000261","Total, industries and households","Kilotonnes","198","units","0","v1013974677","13.1","1539","","","","0"
"2021","Northwest Territories","2021A000261","Total, industries and households","Kilotonnes","198","units","0","v1013974677","13.1","1640","","","","0"
"2022","Northwest Territories","2021A000261","Total, industries and households","Kilotonnes","198","units","0","v1013974677","13.1","1708","","","","0"
"2023","Northwest Territories","2021A000261","Total, industries and households","Kilotonnes","198","units","0","v1013974677","13.1","1720","","","","0"
"2013","Northwest Territories","2021A000261","Total, industries","Kilotonnes","198","units","0","v1013974678","13.2","1926","","","","0"
"2014","Northwest Territories","2021A000261","Total, industries","Kilotonnes","198","units","0","v1013974678","13.2","1961","","","","0"
"2015","Northwest Territories","2021A000261","Total, industries","Kilotonnes","198","units","0","v1013974678","13.2","1945","","","","0"
"2016","Northwest Territories","2021A000261","Total, industries","Kilotonnes","198","units","0","v1013974678","13.2","1702","","","","0"
"2017","Northwest Territories","2021A000261","Total, industries","Kilotonnes","198","units","0","v1013974678","13.2","1884","","","","0"
"2018","Northwest Territories","2021A000261","Total, industries","Kilotonnes","198","units","0","v1013974678","13.2","1823","","","","0"
"2019","Northwest Territories","2021A000261","Total, industries","Kilotonnes","198","units","0","v1013974678","13.2","1749","","","","0"
"2020","Northwest Territories","2021A000261","Total, industries","Kilotonnes","198","units","0","v1013974678","13.2","1416","","","","0"
"2021","Northwest Territories","2021A000261","Total, industries","Kilotonnes","198","units","0","v1013974678","13.2","1525","","","","0"
"2022","Northwest Territories","2021A000261","Total, industries","Kilotonnes","198","units","0","v1013974678","13.2","1586","","","","0"
"2023","Northwest Territories","2021A000261","Total, industries","Kilotonnes","198","units","0","v1013974678","13.2","1608","","","","0"
"2013","Northwest Territories","2021A000261","Total, households","Kilotonnes","198","units","0","v1013974789","13.115","150","","","","0"
"2014","Northwest Territories","2021A000261","Total, households","Kilotonnes","198","units","0","v1013974789","13.115","176","","","","0"
"2015","Northwest Territories","2021A000261","Total, households","Kilotonnes","198","units","0","v1013974789","13.115","177","","","","0"
"2016","Northwest Territories","2021A000261","Total, households","Kilotonnes","198","units","0","v1013974789","13.115","150","","","","0"
"2017","Northwest Territories","2021A000261","Total, households","Kilotonnes","198","units","0","v1013974789","13.115","129","","","","0"
"2018","Northwest Territories","2021A000261","Total, households","Kilotonnes","198","units","0","v1013974789","13.115","136","","","","0"
"2019","Northwest Territories","2021A000261","Total, households","Kilotonnes","198","units","0","v1013974789","13.115","142","","","","0"
"2020","Northwest Territories","2021A000261","Total, households","Kilotonnes","198","units","0","v1013974789","13.115","123","","","","0"
"2021","Northwest Territories","2021A000261","Total, households","Kilotonnes","198","units","0","v1013974789","13.115","116","","","","0"
"2022","Northwest Territories","2021A000261","Total, households","Kilotonnes","198","units","0","v1013974789","13.115","123","","","","0"
"2023","Northwest Territories","2021A000261","Total, households","Kilotonnes","198","units","0","v1013974789","13.115","112","","","","0"
"2013","Northwest Territories","2021A000261","Total, United Nations Framework Convention on Climate Change (UNFCCC), Canada's submission","Kilotonnes","198","units","0","v1013974792","13.118","1577","","","","0"
"2014","Northwest Territories","2021A000261","Total, United Nations Framework Convention on Climate Change (UNFCCC), Canada's submission","Kilotonnes","198","units","0","v1013974792","13.118","1546","","","","0"
"2015","Northwest Territories","2021A000261","Total, United Nations Framework Convention on Climate Change (UNFCCC), Canada's submission","Kilotonnes","198","units","0","v1013974792","13.118","1579","","","","0"
"2016","Northwest Territories","2021A000261","Total, United Nations Framework Convention on Climate Change (UNFCCC), Canada's submission","Kilotonnes","198","units","0","v1013974792","13.118","1310","","","","0"
"2017","Northwest Territories","2021A000261","Total, United Nations Framework Convention on Climate Change (UNFCCC), Canada's submission","Kilotonnes","198","units","0","v1013974792","13.118","1408","","","","0"
"2018","Northwest Territories","2021A000261","Total, United Nations Framework Convention on Climate Change (UNFCCC), Canada's submission","Kilotonnes","198","units","0","v1013974792","13.118","1427","","","","0"
"2019","Northwest Territories","2021A000261","Total, United Nations Framework Convention on Climate Change (UNFCCC), Canada's submission","Kilotonnes","198","units","0","v1013974792","13.118","1421","","","","0"
"2020","Northwest Territories","2021A000261","Total, United Nations Framework Convention on Climate Change (UNFCCC), Canada's submission","Kilotonnes","198","units","0","v1013974792","13.118","1217","","","","0"
"2021","Northwest Territories","2021A000261","Total, United Nations Framework Convention on Climate Change (UNFCCC), Canada's submission","Kilotonnes","198","units","0","v1013974792","13.118","1283","","","","0"
"2022","Northwest Territories","2021A000261","Total, United Nations Framework Convention on Climate Change (UNFCCC), Canada's submission","Kilotonnes","198","units","0","v1013974792","13.118","1353","","","","0"
"2023","Northwest Territories","2021A000261","Total, United Nations Framework Convention on Climate Change (UNFCCC), Canada's submission","Kilotonnes","198","units","0","v1013974792","13.118","1360","","","","0"
"2013","Northwest Territories","2021A000261","Total, Reconciliation with Canada's submission to the United Nations Framework Convention on Climate Change (UNFCCC)","Kilotonnes","198","units","0","v1013974793","13.119","-499","","","","0"
"2014","Northwest Territories","2021A000261","Total, Reconciliation with Canada's submission to the United Nations Framework Convention on Climate Change (UNFCCC)","Kilotonnes","198","units","0","v1013974793","13.119","-591","","","","0"
"2015","Northwest Territories","2021A000261","Total, Reconciliation with Canada's submission to the United Nations Framework Convention on Climate Change (UNFCCC)","Kilotonnes","198","units","0","v1013974793","13.119","-543","","","","0"
"2016","Northwest Territories","2021A000261","Total, Reconciliation with Canada's submission to the United Nations Framework Convention on Climate Change (UNFCCC)","Kilotonnes","198","units","0","v1013974793","13.119","-541","","","","0"
"2017","Northwest Territories","2021A000261","Total, Reconciliation with Canada's submission to the United Nations Framework Convention on Climate Change (UNFCCC)","Kilotonnes","198","units","0","v1013974793","13.119","-605","","","","0"
"2018","Northwest Territories","2021A000261","Total, Reconciliation with Canada's submission to the United Nations Framework Convention on Climate Change (UNFCCC)","Kilotonnes","198","units","0","v1013974793","13.119","-532","","","","0"
"2019","Northwest Territories","2021A000261","Total, Reconciliation with Canada's submission to the United Nations Framework Convention on Climate Change (UNFCCC)","Kilotonnes","198","units","0","v1013974793","13.119","-471","","","","0"
"2020","Northwest Territories","2021A000261","Total, Reconciliation with Canada's submission to the United Nations Framework Convention on Climate Change (UNFCCC)","Kilotonnes","198","units","0","v1013974793","13.119","-323","","","","0"
"2021","Northwest Territories","2021A000261","Total, Reconciliation with Canada's submission to the United Nations Framework Convention on Climate Change (UNFCCC)","Kilotonnes","198","units","0","v1013974793","13.119","-357","","","","0"
"2022","Northwest Territories","2021A000261","Total, Reconciliation with Canada's submission to the United Nations Framework Convention on Climate Change (UNFCCC)","Kilotonnes","198","units","0","v1013974793","13.119","-356","","","","0"
"2023","Northwest Territories","2021A000261","Total, Reconciliation with Canada's submission to the United Nations Framework Convention on Climate Change (UNFCCC)","Kilotonnes","198","units","0","v1013974793","13.119","-360","","","","0"
"2013","Nunavut","2021A000262","Total, industries and households","Kilotonnes","198","units","0","v1013974802","14.1","644","","","","0"
"2014","Nunavut","2021A000262","Total, industries and households","Kilotonnes","198","units","0","v1013974802","14.1","664","","","","0"
"2015","Nunavut","2021A000262","Total, industries and households","Kilotonnes","198","units","0","v1013974802","14.1","648","","","","0"
"2016","Nunavut","2021A000262","Total, industries and households","Kilotonnes","198","units","0","v1013974802","14.1","682","","","","0"
"2017","Nunavut","2021A000262","Total, industries and households","Kilotonnes","198","units","0","v1013974802","14.1","704","","","","0"
"2018","Nunavut","2021A000262","Total, industries and households","Kilotonnes","198","units","0","v1013974802","14.1","759","","","","0"
"2019","Nunavut","2021A000262","Total, industries and households","Kilotonnes","198","units","0","v1013974802","14.1","886","","","","0"
"2020","Nunavut","2021A000262","Total, industries and households","Kilotonnes","198","units","0","v1013974802","14.1","848","","","","0"
"2021","Nunavut","2021A000262","Total, industries and households","Kilotonnes","198","units","0","v1013974802","14.1","725","","","","0"
"2022","Nunavut","2021A000262","Total, industries and households","Kilotonnes","198","units","0","v1013974802","14.1","869","","","","0"
"2023","Nunavut","2021A000262","Total, industries and households","Kilotonnes","198","units","0","v1013974802","14.1","1049","","","","0"
"2013","Nunavut","2021A000262","Total, industries","Kilotonnes","198","units","0","v1013974803","14.2","614","","","","0"
"2014","Nunavut","2021A000262","Total, industries","Kilotonnes","198","units","0","v1013974803","14.2","605","","","","0"
"2015","Nunavut","2021A000262","Total, industries","Kilotonnes","198","units","0","v1013974803","14.2","559","","","","0"
"2016","Nunavut","2021A000262","Total, industries","Kilotonnes","198","units","0","v1013974803","14.2","622","","","","0"
"2017","Nunavut","2021A000262","Total, industries","Kilotonnes","198","units","0","v1013974803","14.2","651","","","","0"
"2018","Nunavut","2021A000262","Total, industries","Kilotonnes","198","units","0","v1013974803","14.2","716","","","","0"
"2019","Nunavut","2021A000262","Total, industries","Kilotonnes","198","units","0","v1013974803","14.2","847","","","","0"
"2020","Nunavut","2021A000262","Total, industries","Kilotonnes","198","units","0","v1013974803","14.2","817","","","","0"
"2021","Nunavut","2021A000262","Total, industries","Kilotonnes","198","units","0","v1013974803","14.2","697","","","","0"
"2022","Nunavut","2021A000262","Total, industries","Kilotonnes","198","units","0","v1013974803","14.2","840","","","","0"
"2023","Nunavut","2021A000262","Total, industries","Kilotonnes","198","units","0","v1013974803","14.2","1021","","","","0"
"2013","Nunavut","2021A000262","Total, households","Kilotonnes","198","units","0","v1013974914","14.115","30","","","","0"
"2014","Nunavut","2021A000262","Total, households","Kilotonnes","198","units","0","v1013974914","14.115","60","","","","0"
"2015","Nunavut","2021A000262","Total, households","Kilotonnes","198","units","0","v1013974914","14.115","89","","","","0"
"2016","Nunavut","2021A000262","Total, households","Kilotonnes","198","units","0","v1013974914","14.115","60","","","","0"
"2017","Nunavut","2021A000262","Total, households","Kilotonnes","198","units","0","v1013974914","14.115","54","","","","0"
"2018","Nunavut","2021A000262","Total, households","Kilotonnes","198","units","0","v1013974914","14.115","44","","","","0"
"2019","Nunavut","2021A000262","Total, households","Kilotonnes","198","units","0","v1013974914","14.115","39","","","","0"
"2020","Nunavut","2021A000262","Total, households","Kilotonnes","198","units","0","v1013974914","14.115","31","","","","0"
"2021","Nunavut","2021A000262","Total, households","Kilotonnes","198","units","0","v1013974914","14.115","28","","","","0"
"2022","Nunavut","2021A000262","Total, households","Kilotonnes","198","units","0","v1013974914","14.115","28","","","","0"
"2023","Nunavut","2021A000262","Total, households","Kilotonnes","198","units","0","v1013974914","14.115","28","","","","0"
"2013","Nunavut","2021A000262","Total, United Nations Framework Convention on Climate Change (UNFCCC), Canada's submission","Kilotonnes","198","units","0","v1013974917","14.118","690","","","","0"
"2014","Nunavut","2021A000262","Total, United Nations Framework Convention on Climate Change (UNFCCC), Canada's submission","Kilotonnes","198","units","0","v1013974917","14.118","684","","","","0"
"2015","Nunavut","2021A000262","Total, United Nations Framework Convention on Climate Change (UNFCCC), Canada's submission","Kilotonnes","198","units","0","v1013974917","14.118","632","","","","0"
"2016","Nunavut","2021A000262","Total, United Nations Framework Convention on Climate Change (UNFCCC), Canada's submission","Kilotonnes","198","units","0","v1013974917","14.118","735","","","","0"
"2017","Nunavut","2021A000262","Total, United Nations Framework Convention on Climate Change (UNFCCC), Canada's submission","Kilotonnes","198","units","0","v1013974917","14.118","738","","","","0"
"2018","Nunavut","2021A000262","Total, United Nations Framework Convention on Climate Change (UNFCCC), Canada's submission","Kilotonnes","198","units","0","v1013974917","14.118","737","","","","0"
"2019","Nunavut","2021A000262","Total, United Nations Framework Convention on Climate Change (UNFCCC), Canada's submission","Kilotonnes","198","units","0","v1013974917","14.118","733","","","","0"
"2020","Nunavut","2021A000262","Total, United Nations Framework Convention on Climate Change (UNFCCC), Canada's submission","Kilotonnes","198","units","0","v1013974917","14.118","634","","","","0"
"2021","Nunavut","2021A000262","Total, United Nations Framework Convention on Climate Change (UNFCCC), Canada's submission","Kilotonnes","198","units","0","v1013974917","14.118","699","","","","0"
"2022","Nunavut","2021A000262","Total, United Nations Framework Convention on Climate Change (UNFCCC), Canada's submission","Kilotonnes","198","units","0","v1013974917","14.118","697","","","","0"
"2023","Nunavut","2021A000262","Total, United Nations Framework Convention on Climate Change (UNFCCC), Canada's submission","Kilotonnes","198","units","0","v1013974917","14.118","714","","","","0"
"2013","Nunavut","2021A000262","Total, Reconciliation with Canada's submission to the United Nations Framework Convention on Climate Change (UNFCCC)","Kilotonnes","198","units","0","v1013974918","14.119","46","","","","0"
"2014","Nunavut","2021A000262","Total, Reconciliation with Canada's submission to the United Nations Framework Convention on Climate Change (UNFCCC)","Kilotonnes","198","units","0","v1013974918","14.119","20","","","","0"
"2015","Nunavut","2021A000262","Total, Reconciliation with Canada's submission to the United Nations Framework Convention on Climate Change (UNFCCC)","Kilotonnes","198","units","0","v1013974918","14.119","-16","","","","0"
"2016","Nunavut","2021A000262","Total, Reconciliation with Canada's submission to the United Nations Framework Convention on Climate Change (UNFCCC)","Kilotonnes","198","units","0","v1013974918","14.119","53","","","","0"
"2017","Nunavut","2021A000262","Total, Reconciliation with Canada's submission to the United Nations Framework Convention on Climate Change (UNFCCC)","Kilotonnes","198","units","0","v1013974918","14.119","34","","","","0"
"2018","Nunavut","2021A000262","Total, Reconciliation with Canada's submission to the United Nations Framework Convention on Climate Change (UNFCCC)","Kilotonnes","198","units","0","v1013974918","14.119","-22","","","","0"
"2019","Nunavut","2021A000262","Total, Reconciliation with Canada's submission to the United Nations Framework Convention on Climate Change (UNFCCC)","Kilotonnes","198","units","0","v1013974918","14.119","-153","","","","0"
"2020","Nunavut","2021A000262","Total, Reconciliation with Canada's submission to the United Nations Framework Convention on Climate Change (UNFCCC)","Kilotonnes","198","units","0","v1013974918","14.119","-214","","","","0"
"2021","Nunavut","2021A000262","Total, Reconciliation with Canada's submission to the United Nations Framework Convention on Climate Change (UNFCCC)","Kilotonnes","198","units","0","v1013974918","14.119","-26","","","","0"
"2022","Nunavut","2021A000262","Total, Reconciliation with Canada's submission to the United Nations Framework Convention on Climate Change (UNFCCC)","Kilotonnes","198","units","0","v1013974918","14.119","-172","","","","0"
"2023","Nunavut","2021A000262","Total, Reconciliation with Canada's submission to the United Nations Framework Convention on Climate Change (UNFCCC)","Kilotonnes","198","units","0","v1013974918","14.119","-335","","","","0"


