Climate ID,Date,Monthly_Max_Gust_kmh,Monthly_Mean_Gust_Direction_10sdeg
8401298,2016-07-01,59.0,21.88
8401298,2016-08-01,57.0,25.91
8401298,2016-09-01,80.0,23.23
8401298,2016-10-01,63.0,18.62
8401298,2016-11-01,72.0,18.65
8401298,2016-12-01,82.0,23.04
8401298,2017-01-01,70.0,23.08
8401298,2017-02-01,91.0,18.72
8401298,2017-03-01,72.0,23.05
8401298,2017-04-01,54.0,18.06
8401298,2017-05-01,65.0,16.88
8401298,2017-06-01,56.0,22.64
8401298,2017-07-01,56.0,23.94
8401298,2017-08-01,54.0,20.06
8401298,2017-09-01,70.0,20.17
8401298,2017-10-01,70.0,24.81
8401298,2017-11-01,63.0,20.86
8401298,2017-12-01,104.0,22.14
8401298,2018-01-01,74.0,22.8
8401298,2018-02-01,76.0,24.28
8401298,2018-03-01,63.0,11.82
8401298,2018-04-01,72.0,21.12
8401298,2018-05-01,44.0,21.5
8401298,2018-06-01,56.0,21.67
8401298,2018-07-01,65.0,20.64
8401298,2018-08-01,64.0,22.08
8401298,2018-09-01,64.0,21.26
8401298,2018-10-01,83.0,22.95
8401298,2018-11-01,75.0,21.7
8401298,2018-12-01,60.0,26.18
8401298,2019-01-01,68.0,21.86
8401298,2019-02-01,71.0,22.96
8401298,2019-03-01,73.0,22.73
8401298,2019-04-01,86.0,21.5
8401298,2019-05-01,51.0,19.89
8401298,2019-06-01,55.0,20.8
8401298,2019-07-01,65.0,22.92
8401298,2019-08-01,55.0,22.45
8401298,2019-09-01,68.0,22.95
8401298,2019-10-01,49.0,25.11
8401298,2019-11-01,67.0,20.59
8401298,2019-12-01,76.0,24.15
8401298,2020-01-01,63.0,20.68
8401298,2020-02-01,57.0,23.6
8401298,2020-03-01,76.0,17.55
8401298,2020-04-01,60.0,19.15
8401298,2020-05-01,64.0,22.43
8401298,2020-06-01,56.0,19.47
8401298,2020-07-01,52.0,17.85
8401298,2020-08-01,58.0,21.04
8401298,2020-09-01,66.0,22.81
8401298,2020-10-01,58.0,24.15
8401298,2020-11-01,78.0,23.71
8401298,2020-12-01,78.0,19.35
8401298,2021-01-01,56.0,17.54
8401298,2021-02-01,63.0,23.8
8401298,2021-03-01,67.0,21.7
8401298,2021-04-01,61.0,13.04
8401298,2021-05-01,60.0,22.79
8401298,2021-06-01,63.0,21.92
8401298,2021-07-01,52.0,18.65
8401298,2021-08-01,50.0,23.24
8401298,2021-09-01,66.0,20.95
8401298,2021-10-01,54.0,18.43
8401298,2021-11-01,68.0,19.04
8401298,2021-12-01,76.0,23.79
8401298,2022-01-01,85.0,19.48
8401298,2022-02-01,70.0,20.65
8401298,2022-03-01,66.0,21.48
8401298,2022-04-01,62.0,15.9
8401298,2022-05-01,48.0,22.1
8401298,2022-06-01,60.0,22.59
8401298,2022-07-01,55.0,22.17
8401298,2022-08-01,60.0,19.73
8401298,2022-09-01,68.0,18.07
8401298,2022-10-01,57.0,22.0
8401298,2022-11-01,62.0,22.5
8401298,2022-12-01,70.0,15.3
8401298,2023-01-01,86.0,18.05
8401298,2023-02-01,69.0,23.81
8401298,2023-03-01,85.0,17.82
8401298,2023-04-01,52.0,16.95
8401298,2023-05-01,75.0,17.17
8401298,2023-06-01,55.0,12.71
8401298,2023-07-01,48.0,18.87
8401298,2023-08-01,77.0,18.6
8401298,2023-09-01,46.0,15.38
8401298,2023-10-01,66.0,18.2
8401298,2023-11-01,73.0,19.38
8401298,2023-12-01,68.0,23.19
8401298,2024-01-01,95.0,21.0
8401298,2024-02-01,70.0,18.33
8401298,2024-03-01,65.0,17.11
8401298,2024-04-01,70.0,14.88
8401298,2024-05-01,53.0,11.44
8401298,2024-06-01,54.0,17.7
8401298,2024-07-01,55.0,21.67
8401298,2024-08-01,61.0,20.24
8401298,2024-09-01,43.0,24.43
8401298,2024-10-01,61.0,19.1
8401298,2024-11-01,70.0,14.58
8401298,2024-12-01,73.0,22.76
8401298,2025-01-01,66.0,18.39
8401298,2025-02-01,63.0,23.6
8401298,2025-03-01,66.0,20.09
8401298,2025-04-01,70.0,19.83
8401298,2025-05-01,55.0,18.5
8401298,2025-06-01,57.0,23.26
8401298,2025-07-01,67.0,20.48
8401298,2025-08-01,57.0,23.59
8401298,2025-09-01,108.0,21.73
8401298,2025-10-01,56.0,18.69
8401298,2025-11-01,68.0,20.41
8401298,2025-12-01,69.0,23.38
8401405,2018-07-01,67.0,21.73
8401405,2018-08-01,67.0,21.6
8401405,2018-09-01,88.0,24.04
8401405,2018-10-01,95.0,22.92
8401405,2018-11-01,97.0,22.29
8401405,2018-12-01,61.0,22.67
8401405,2019-01-01,85.0,18.9
8401405,2019-02-01,80.0,24.75
8401405,2019-03-01,79.0,22.29
8401405,2019-04-01,103.0,17.33
8401405,2019-05-01,56.0,13.9
8401405,2019-06-01,71.0,17.68
8401405,2019-07-01,61.0,18.45
8401405,2019-08-01,65.0,19.28
8401405,2019-09-01,110.0,20.07
8401405,2019-10-01,69.0,21.12
8401405,2019-11-01,101.0,20.81
8401405,2019-12-01,82.0,19.36
8401405,2020-01-01,83.0,18.7
8401405,2020-02-01,75.0,20.79
8401405,2020-03-01,88.0,21.42
8401405,2020-04-01,67.0,20.45
8401405,2020-05-01,71.0,20.19
8401405,2020-06-01,69.0,19.5
8401405,2020-07-01,58.0,18.18
8401405,2020-08-01,65.0,19.19
8401405,2020-09-01,87.0,23.52
8401405,2020-10-01,75.0,23.26
8401405,2020-11-01,103.0,24.46
8401405,2020-12-01,99.0,19.69
8401405,2021-01-01,61.0,15.0
8401405,2021-02-01,82.0,21.19
8401405,2021-03-01,99.0,20.81
8401405,2021-04-01,101.0,13.71
8401405,2021-05-01,77.0,18.0
8401405,2021-06-01,73.0,21.73
8401405,2021-07-01,76.0,18.0
8401405,2021-08-01,63.0,20.88
8401405,2021-09-01,65.0,17.42
8401405,2021-10-01,65.0,17.0
8401405,2021-11-01,94.0,22.04
8401405,2021-12-01,94.0,22.82
8401405,2022-01-01,111.0,18.38
8401405,2022-02-01,80.0,23.32
8401405,2022-03-01,89.0,21.37
8401405,2022-04-01,74.0,16.8
8401405,2022-05-01,65.0,20.32
8401405,2022-06-01,64.0,19.55
8401405,2022-07-01,61.0,16.37
8401405,2022-08-01,60.0,16.8
8401405,2022-09-01,91.0,20.45
8401405,2022-10-01,67.0,23.96
8401405,2022-11-01,78.0,22.19
8401405,2022-12-01,94.0,15.43
8401405,2023-01-01,123.0,21.32
8401405,2023-02-01,95.0,23.16
8401405,2023-03-01,69.0,14.6
8401405,2023-04-01,66.0,16.78
8401405,2023-05-01,71.0,20.93
8401405,2023-06-01,65.0,11.8
8401405,2023-07-01,59.0,19.0
8401405,2023-08-01,94.0,19.83
8401405,2023-09-01,56.0,17.28
8401405,2023-10-01,64.0,15.96
8401405,2023-11-01,104.0,21.77
8401405,2023-12-01,87.0,23.63
8401405,2024-01-01,97.0,23.81
8401405,2024-02-01,77.0,20.0
8401405,2024-03-01,95.0,16.8
8401405,2024-04-01,86.0,14.16
8401405,2024-05-01,55.0,15.24
8401405,2024-06-01,69.0,16.62
8401405,2024-07-01,73.0,21.69
8401405,2024-08-01,72.0,19.43
8401405,2024-09-01,66.0,18.36
8401405,2024-10-01,83.0,20.96
8401405,2024-11-01,69.0,16.93
8401405,2024-12-01,90.0,24.58
8401405,2025-01-01,77.0,17.42
8401405,2025-02-01,74.0,25.76
8401405,2025-03-01,85.0,22.18
8401405,2025-04-01,63.0,18.41
8401405,2025-05-01,76.0,21.58
8401405,2025-06-01,75.0,20.0
8401405,2025-07-01,66.0,21.15
8401405,2025-08-01,75.0,20.12
8401405,2025-09-01,61.0,23.96
8401405,2025-10-01,67.0,18.73
8401405,2025-11-01,83.0,19.63
8401405,2025-12-01,93.0,23.11
8401500,1995-06-01,52.0,20.23
8401502,2012-03-01,72.0,5.43
8401502,2012-04-01,78.0,14.08
8401502,2012-05-01,82.0,18.57
8401502,2012-06-01,59.0,13.48
8401502,2012-07-01,74.0,20.72
8401502,2012-08-01,61.0,19.55
8401502,2012-09-01,59.0,18.05
8401502,2012-10-01,69.0,19.05
8401502,2012-11-01,78.0,20.73
8401502,2012-12-01,82.0,17.62
8401502,2013-01-01,70.0,20.39
8401502,2013-02-01,76.0,14.56
8401502,2013-03-01,74.0,15.5
8401502,2013-04-01,74.0,18.37
8401502,2013-05-01,72.0,14.04
8401502,2013-06-01,61.0,17.82
8401502,2013-07-01,61.0,21.56
8401502,2013-08-01,80.0,19.4
8401502,2013-09-01,67.0,15.52
8401502,2013-10-01,63.0,22.95
8401502,2013-11-01,93.0,22.76
8401502,2013-12-01,67.0,19.81
8401502,2014-01-01,87.0,20.71
8401502,2014-02-01,72.0,22.33
8401502,2014-03-01,78.0,21.79
8401502,2014-04-01,74.0,16.46
8401502,2014-05-01,54.0,13.38
8401502,2014-06-01,63.0,15.74
8401502,2014-07-01,59.0,21.97
8401502,2014-08-01,63.0,13.86
8401502,2014-09-01,80.0,22.44
8401502,2014-10-01,89.0,19.2
8401502,2014-11-01,95.0,18.64
8401502,2014-12-01,76.0,19.68
8401502,2015-01-01,106.0,19.79
8401502,2015-02-01,98.0,18.12
8401502,2015-03-01,87.0,20.24
8401502,2015-04-01,82.0,16.13
8401502,2015-05-01,69.0,20.35
8401502,2015-06-01,76.0,19.68
8401502,2015-07-01,61.0,15.71
8401502,2015-08-01,76.0,21.15
8401502,2015-09-01,67.0,20.92
8401502,2015-10-01,87.0,21.92
8401502,2015-11-01,78.0,19.86
8401502,2015-12-01,83.0,19.1
8401502,2016-01-01,78.0,21.88
8401502,2016-02-01,76.0,21.44
8401502,2016-03-01,91.0,22.52
8401502,2016-04-01,95.0,17.26
8401502,2016-05-01,61.0,16.2
8401502,2016-06-01,70.0,17.55
8401502,2016-07-01,67.0,19.88
8401502,2016-08-01,61.0,21.52
8401502,2016-09-01,83.0,18.0
8401502,2016-10-01,74.0,14.92
8401502,2016-11-01,76.0,15.5
8401502,2016-12-01,76.0,17.96
8401502,2017-01-01,98.0,20.5
8401502,2017-02-01,104.0,18.95
8401502,2017-03-01,83.0,18.42
8401502,2017-04-01,74.0,13.74
8401502,2017-05-01,57.0,16.4
8401502,2017-06-01,70.0,19.7
8401502,2017-07-01,70.0,22.84
8401502,2017-08-01,74.0,19.38
8401502,2017-09-01,72.0,19.14
8401502,2017-10-01,74.0,23.48
8401502,2017-11-01,80.0,22.62
8401502,2017-12-01,106.0,21.65
8401502,2018-01-01,96.0,20.3
8401502,2018-02-01,85.0,23.14
8401502,2018-03-01,83.0,9.7
8401502,2018-04-01,76.0,19.11
8401502,2018-05-01,91.0,19.28
8401502,2018-06-01,67.0,20.3
8401502,2018-07-01,72.0,22.12
8401502,2018-08-01,56.0,20.9
8401502,2018-09-01,78.0,19.1
8401502,2018-10-01,98.0,19.85
8401502,2018-11-01,105.0,17.79
8401502,2018-12-01,68.0,22.56
8401502,2019-01-01,78.0,20.26
8401502,2019-02-01,78.0,21.72
8401502,2019-03-01,80.0,21.86
8401502,2019-04-01,93.0,19.29
8401502,2019-05-01,67.0,17.7
8401502,2019-06-01,58.0,21.14
8401502,2019-07-01,65.0,21.95
8401502,2019-08-01,58.0,20.62
8401502,2019-09-01,107.0,19.28
8401502,2019-10-01,54.0,20.55
8401502,2019-11-01,85.0,17.56
8401502,2019-12-01,76.0,21.86
8401502,2020-01-01,72.0,19.56
8401502,2020-02-01,68.0,19.81
8401502,2020-03-01,102.0,16.39
8401502,2020-04-01,72.0,17.59
8401502,2020-05-01,67.0,19.07
8401502,2020-06-01,59.0,16.4
8401502,2020-07-01,44.0,17.86
8401502,2020-08-01,67.0,18.96
8401502,2020-09-01,67.0,21.14
8401502,2020-10-01,67.0,23.08
8401502,2020-11-01,91.0,22.04
8401502,2020-12-01,98.0,16.85
8401502,2021-01-01,59.0,15.84
8401502,2021-02-01,76.0,17.58
8401502,2021-03-01,73.0,19.64
8401502,2021-04-01,75.0,10.46
8401502,2021-05-01,68.0,21.37
8401502,2021-06-01,60.0,21.64
8401502,2021-07-01,59.0,15.75
8401502,2021-08-01,59.0,22.21
8401502,2021-09-01,71.0,18.0
8401502,2021-10-01,55.0,14.73
8401502,2021-11-01,76.0,20.27
8401502,2021-12-01,86.0,22.12
8401502,2022-01-01,105.0,21.38
8401502,2022-02-01,73.0,20.33
8401502,2022-03-01,81.0,21.46
8401502,2022-04-01,66.0,13.91
8401502,2022-05-01,61.0,19.58
8401502,2022-06-01,72.0,19.73
8401502,2022-07-01,63.0,20.46
8401502,2022-08-01,58.0,20.67
8401502,2022-09-01,85.0,18.71
8401502,2022-10-01,67.0,20.82
8401502,2022-11-01,68.0,20.46
8401502,2022-12-01,78.0,14.1
8401502,2023-01-01,103.0,16.84
8401502,2023-02-01,96.0,23.26
8401502,2023-03-01,84.0,13.95
8401502,2023-04-01,65.0,16.52
8401502,2023-05-01,87.0,18.75
8401502,2023-06-01,56.0,10.81
8401502,2023-07-01,51.0,17.26
8401502,2023-08-01,80.0,18.64
8401502,2023-09-01,59.0,15.75
8401502,2023-10-01,85.0,16.75
8401502,2023-11-01,89.0,18.89
8401502,2023-12-01,93.0,20.25
8401502,2024-01-01,84.0,19.46
8401502,2024-02-01,76.0,18.26
8401502,2024-03-01,85.0,14.7
8401502,2024-04-01,81.0,14.89
8401502,2024-05-01,65.0,10.46
8401502,2024-06-01,53.0,16.78
8401502,2024-07-01,62.0,21.7
8401502,2024-08-01,60.0,20.72
8401502,2024-09-01,55.0,20.59
8401502,2024-10-01,67.0,17.17
8401502,2024-11-01,68.0,13.58
8401502,2024-12-01,98.0,22.9
8401502,2025-01-01,85.0,18.05
8401502,2025-02-01,81.0,23.42
8401502,2025-03-01,76.0,20.04
8401502,2025-04-01,82.0,17.23
8401502,2025-05-01,74.0,18.28
8401502,2025-06-01,72.0,21.5
8401502,2025-07-01,63.0,21.72
8401502,2025-08-01,59.0,22.67
8401502,2025-09-01,65.0,22.12
8401502,2025-10-01,58.0,15.75
8401502,2025-11-01,85.0,20.92
8401502,2025-12-01,89.0,22.29
8401538,1995-04-01,70.0,23.53
8401538,1995-05-01,67.0,21.2
8401538,1995-06-01,100.0,26.53
8401538,1995-07-01,72.0,26.29
8401538,1995-08-01,96.0,23.85
8401538,1995-09-01,104.0,26.31
8401538,1995-10-01,85.0,20.13
8401538,1995-11-01,102.0,22.74
8401538,1995-12-01,107.0,21.59
8401538,1996-01-01,109.0,25.23
8401538,1996-02-01,96.0,22.44
8401538,1996-03-01,126.0,21.56
8401538,1996-04-01,83.0,15.84
8401538,1996-05-01,80.0,23.83
8401538,1996-06-01,102.0,23.45
8401538,1996-07-01,74.0,22.35
8401538,1996-08-01,91.0,23.4
8401538,1996-09-01,133.0,22.0
8401538,1996-10-01,106.0,19.75
8401538,1996-11-01,104.0,22.91
8401538,1996-12-01,132.0,20.45
8401538,1997-01-01,106.0,25.04
8401538,1997-02-01,98.0,25.92
8401538,1997-03-01,109.0,24.11
8401538,1997-04-01,93.0,23.33
8401538,1997-05-01,78.0,16.1
8401538,1997-06-01,85.0,24.1
8401538,1997-07-01,106.0,22.37
8401538,1997-08-01,80.0,24.57
8401538,1997-09-01,104.0,22.8
8401538,1997-10-01,82.0,25.2
8401538,1997-11-01,91.0,25.24
8401538,1997-12-01,91.0,23.09
8401538,1998-01-01,117.0,24.04
8401538,1998-02-01,122.0,22.35
8401538,1998-03-01,98.0,20.16
8401538,1998-04-01,106.0,20.27
8401538,1998-05-01,107.0,19.21
8401538,1998-06-01,69.0,22.2
8401538,1998-07-01,89.0,19.11
8401538,1998-08-01,93.0,20.83
8401538,1998-09-01,91.0,21.82
8401538,1998-10-01,89.0,20.32
8401538,1998-11-01,106.0,25.56
8401538,1998-12-01,154.0,27.43
8401538,1999-01-01,124.0,26.08
8401538,1999-02-01,91.0,23.0
8401538,1999-03-01,93.0,15.46
8401538,1999-04-01,72.0,21.23
8401538,1999-05-01,95.0,20.76
8401538,1999-06-01,96.0,23.6
8401538,1999-07-01,85.0,24.46
8401538,1999-08-01,87.0,20.33
8401538,1999-09-01,133.0,19.0
8401538,1999-10-01,124.0,24.7
8401538,1999-11-01,122.0,25.57
8401538,1999-12-01,96.0,22.97
8401538,2000-01-01,100.0,24.1
8401538,2000-02-01,119.0,24.75
8401538,2000-03-01,76.0,24.08
8401538,2000-04-01,82.0,21.78
8401538,2000-05-01,111.0,17.17
8401538,2000-06-01,87.0,25.48
8401538,2000-07-01,76.0,19.53
8401538,2000-08-01,93.0,23.19
8401538,2000-09-01,100.0,21.38
8401538,2000-10-01,109.0,22.46
8401538,2000-11-01,63.0,19.79
8401538,2000-12-01,139.0,22.44
8401538,2001-01-01,83.0,29.19
8401538,2001-02-01,109.0,25.86
8401538,2001-03-01,93.0,25.61
8401538,2001-04-01,85.0,23.09
8401538,2001-05-01,96.0,20.33
8401538,2001-06-01,102.0,21.67
8401538,2001-07-01,96.0,22.67
8401538,2001-08-01,102.0,21.86
8401538,2001-09-01,93.0,22.27
8401538,2001-10-01,100.0,25.0
8401538,2001-11-01,91.0,24.76
8401538,2001-12-01,102.0,22.82
8401538,2002-01-01,100.0,27.0
8401538,2002-02-01,89.0,20.0
8401538,2002-03-01,95.0,26.0
8401538,2002-04-01,117.0,22.68
8401538,2002-05-01,100.0,24.75
8401538,2002-06-01,106.0,21.67
8401538,2002-07-01,100.0,23.95
8401538,2002-08-01,82.0,24.39
8401538,2002-09-01,133.0,24.35
8401538,2002-10-01,113.0,22.33
8401538,2002-11-01,91.0,24.0
8401538,2002-12-01,139.0,26.64
8401538,2003-01-01,119.0,24.37
8401538,2003-02-01,132.0,25.75
8401538,2003-03-01,100.0,24.22
8401538,2003-04-01,100.0,23.29
8401538,2003-05-01,100.0,23.28
8401538,2003-06-01,91.0,19.44
8401538,2003-07-01,70.0,22.4
8401538,2003-08-01,89.0,21.62
8401538,2003-09-01,85.0,24.22
8401538,2004-04-01,89.0,28.25
8401538,2004-05-01,111.0,21.87
8401538,2004-06-01,78.0,25.65
8401538,2004-07-01,96.0,18.71
8401538,2004-08-01,72.0,23.65
8401538,2004-09-01,102.0,25.88
8401538,2004-10-01,93.0,19.6
8401538,2004-11-01,98.0,24.78
8401538,2004-12-01,159.0,23.04
8401538,2005-01-01,109.0,27.1
8401538,2005-02-01,89.0,22.53
8401538,2005-03-01,67.0,21.0
8401538,2005-06-01,107.0,26.29
8401538,2005-07-01,104.0,21.24
8401538,2005-08-01,83.0,22.89
8401538,2005-09-01,85.0,24.8
8401538,2005-10-01,106.0,22.96
8401538,2007-08-01,89.0,25.38
8401538,2007-09-01,120.0,23.52
8401538,2007-10-01,104.0,26.85
8401538,2007-11-01,104.0,23.33
8401538,2007-12-01,113.0,27.27
8401538,2008-01-01,122.0,27.64
8401538,2008-02-01,120.0,24.69
8401538,2008-03-01,137.0,25.23
8401538,2008-04-01,98.0,17.8
8401538,2008-05-01,72.0,19.89
8401538,2008-06-01,70.0,19.36
8401538,2008-07-01,72.0,24.58
8401538,2008-08-01,95.0,17.82
8401538,2008-09-01,100.0,24.46
8401538,2008-10-01,113.0,25.61
8401538,2008-11-01,111.0,22.23
8401538,2008-12-01,117.0,25.18
8401538,2009-01-01,130.0,26.04
8401538,2009-02-01,135.0,21.12
8401538,2009-03-01,98.0,25.04
8401538,2009-04-01,102.0,26.15
8401538,2009-05-01,91.0,24.26
8401538,2009-06-01,83.0,17.5
8401538,2009-07-01,69.0,20.68
8401538,2009-08-01,91.0,25.87
8401538,2009-09-01,124.0,24.31
8401538,2009-10-01,78.0,26.2
8401538,2009-11-01,109.0,23.48
8401538,2009-12-01,128.0,24.62
8401538,2010-01-01,117.0,25.52
8401538,2010-02-01,89.0,18.24
8401538,2010-03-01,76.0,22.72
8401538,2010-06-01,89.0,22.89
8401538,2010-07-01,82.0,22.35
8401538,2010-08-01,72.0,21.21
8401538,2010-09-01,111.0,26.04
8401538,2010-10-01,91.0,22.96
8401538,2010-11-01,95.0,27.38
8401538,2010-12-01,113.0,16.64
8401538,2011-01-01,109.0,21.41
8401538,2011-02-01,107.0,26.4
8401538,2011-03-01,104.0,25.54
8401538,2011-04-01,95.0,26.39
8401538,2011-05-01,70.0,17.73
8401538,2011-06-01,74.0,13.32
8401538,2011-07-01,78.0,22.58
8401538,2011-08-01,95.0,23.75
8401538,2011-09-01,111.0,25.92
8401538,2011-10-01,93.0,21.68
8401538,2011-11-01,107.0,27.36
8401538,2011-12-01,159.0,25.22
8401538,2012-01-01,132.0,23.32
8401538,2012-02-01,100.0,22.85
8401538,2012-03-01,128.0,25.57
8401538,2012-04-01,85.0,19.63
8401538,2012-05-01,158.0,24.11
8401538,2012-06-01,80.0,23.16
8401538,2012-07-01,83.0,23.78
8401538,2012-08-01,74.0,19.91
8401538,2012-09-01,85.0,21.24
8401538,2012-10-01,130.0,26.52
8401538,2012-11-01,98.0,23.74
8401538,2012-12-01,135.0,25.29
8401538,2013-01-01,122.0,28.58
8401538,2013-02-01,119.0,25.21
8401538,2013-03-01,102.0,20.52
8401538,2013-04-01,109.0,26.2
8401538,2013-05-01,83.0,16.9
8401538,2013-08-01,52.0,24.0
8401538,2013-09-01,93.0,21.7
8401538,2013-10-01,82.0,27.69
8401538,2013-11-01,139.0,27.22
8401538,2013-12-01,93.0,25.17
8401538,2014-01-01,107.0,26.56
8401538,2014-02-01,96.0,26.36
8401538,2014-03-01,133.0,23.96
8401538,2014-04-01,104.0,17.46
8401538,2014-05-01,61.0,22.88
8401538,2014-06-01,80.0,21.83
8401538,2014-07-01,82.0,24.76
8401538,2014-08-01,80.0,20.05
8401538,2014-09-01,106.0,26.19
8401538,2014-10-01,102.0,21.79
8401538,2014-11-01,119.0,22.24
8401538,2014-12-01,124.0,23.44
8401538,2015-01-01,139.0,26.0
8401538,2015-02-01,139.0,25.0
8401538,2015-03-01,96.0,24.6
8401538,2015-04-01,102.0,19.5
8401538,2015-05-01,78.0,23.29
8401538,2015-06-01,83.0,24.82
8401538,2015-07-01,76.0,18.93
8401538,2015-08-01,74.0,22.8
8401538,2015-09-01,104.0,25.57
8401538,2015-10-01,113.0,25.97
8401538,2015-11-01,135.0,23.89
8401538,2015-12-01,133.0,25.77
8401538,2016-01-01,93.0,26.53
8401538,2016-02-01,107.0,24.59
8401538,2016-03-01,143.0,27.9
8401538,2016-04-01,120.0,22.46
8401538,2016-05-01,82.0,22.76
8401538,2016-06-01,102.0,23.35
8401538,2016-07-01,70.0,22.9
8401538,2016-08-01,85.0,24.14
8401538,2016-09-01,107.0,22.19
8401538,2016-10-01,93.0,23.08
8401538,2016-11-01,82.0,20.26
8401538,2016-12-01,120.0,24.87
8401538,2017-01-01,98.0,25.04
8401538,2017-02-01,117.0,24.28
8401538,2017-03-01,145.0,27.23
8401538,2017-04-01,80.0,20.81
8401538,2017-05-01,78.0,24.73
8401538,2017-06-01,98.0,20.52
8401538,2017-07-01,96.0,23.73
8401538,2017-08-01,83.0,22.25
8401538,2017-09-01,115.0,24.04
8401538,2017-10-01,93.0,28.22
8401538,2017-11-01,133.0,25.21
8401538,2017-12-01,145.0,24.27
8401538,2018-01-01,102.0,23.48
8401538,2018-02-01,128.0,26.04
8401538,2018-03-01,98.0,16.18
8401538,2018-04-01,130.0,26.25
8401538,2018-05-01,95.0,25.34
8401538,2018-06-01,72.0,23.38
8401538,2018-07-01,90.0,21.4
8401538,2018-08-01,83.0,21.86
8401538,2018-09-01,117.0,24.39
8401538,2018-10-01,82.0,23.12
8401538,2018-11-01,115.0,22.0
8401538,2018-12-01,102.0,27.9
8401538,2020-11-01,64.0,26.67
8401538,2020-12-01,98.0,23.6
8401538,2021-01-01,83.0,24.2
8401538,2021-02-01,78.0,24.07
8401538,2021-03-01,105.0,24.73
8401538,2021-04-01,63.0,14.3
8401538,2021-05-01,114.0,25.55
8401538,2021-06-01,92.0,22.14
8401538,2021-07-01,63.0,14.43
8401538,2021-08-01,76.0,27.33
8401538,2021-09-01,97.0,20.89
8401538,2021-10-01,80.0,24.36
8401538,2021-11-01,97.0,20.76
8401538,2021-12-01,118.0,25.76
8401538,2022-01-01,96.0,26.85
8401538,2022-02-01,105.0,26.88
8401538,2022-03-01,96.0,24.56
8401538,2022-04-01,97.0,24.23
8401538,2022-05-01,98.0,26.0
8401538,2022-06-01,79.0,21.83
8401538,2022-07-01,70.0,25.54
8401538,2022-08-01,96.0,21.27
8401538,2022-09-01,76.0,22.91
8401538,2022-10-01,90.0,25.2
8401538,2022-11-01,106.0,26.42
8401538,2022-12-01,82.0,22.19
8401538,2023-01-01,87.0,21.5
8401538,2023-10-01,108.0,24.33
8401538,2023-11-01,90.0,24.12
8401538,2023-12-01,99.0,25.4
8401538,2024-01-01,127.0,26.14
8401538,2024-02-01,84.0,25.27
8401538,2024-03-01,107.0,21.33
8401538,2024-04-01,140.0,19.54
8401538,2024-05-01,63.0,17.77
8401538,2024-06-01,86.0,19.86
8401538,2024-07-01,102.0,22.36
8401538,2024-08-01,86.0,22.74
8401538,2024-09-01,74.0,27.91
8401538,2024-10-01,84.0,23.27
8401538,2024-11-01,79.0,20.13
8401538,2024-12-01,94.0,24.37
8401538,2025-01-01,121.0,22.0
8401538,2025-02-01,107.0,28.35
8401538,2025-03-01,97.0,22.32
8401538,2025-04-01,110.0,22.21
8401538,2025-05-01,120.0,22.73
8401538,2025-06-01,92.0,26.82
8401538,2025-07-01,88.0,23.45
8401538,2025-08-01,77.0,26.04
8401538,2025-09-01,95.0,25.68
8401538,2025-10-01,88.0,25.25
8401538,2025-11-01,83.0,20.17
8401565,1995-04-01,76.0,18.33
8401565,1995-05-01,59.0,13.56
8401565,1995-06-01,70.0,18.75
8401565,1995-07-01,74.0,17.57
8401565,1995-08-01,80.0,14.42
8401565,1995-09-01,89.0,21.0
8401565,1995-10-01,76.0,21.14
8401565,1995-11-01,96.0,19.86
8401565,1995-12-01,91.0,16.81
8401565,1996-01-01,89.0,24.74
8401565,1996-02-01,102.0,19.06
8401565,1996-03-01,100.0,19.58
8401565,1996-04-01,80.0,12.08
8401565,1996-05-01,85.0,17.73
8401565,1996-06-01,82.0,17.83
8401565,1996-07-01,72.0,16.36
8401565,1996-08-01,80.0,20.5
8401565,1996-09-01,89.0,20.88
8401565,1996-10-01,93.0,18.42
8401565,1996-11-01,69.0,19.58
8401565,1996-12-01,139.0,17.46
8401565,1997-01-01,106.0,21.21
8401565,1997-02-01,74.0,22.06
8401565,1997-03-01,109.0,21.52
8401565,1997-04-01,104.0,20.39
8401565,1997-05-01,72.0,12.63
8401565,1997-06-01,72.0,13.65
8401565,1997-07-01,83.0,16.24
8401565,1997-08-01,69.0,16.36
8401565,1997-09-01,83.0,19.28
8401565,1997-10-01,91.0,22.5
8401565,1997-11-01,83.0,22.45
8401565,1997-12-01,80.0,21.65
8401565,1998-01-01,102.0,20.12
8401565,1998-02-01,80.0,21.21
8401565,1998-03-01,80.0,16.22
8401565,1998-04-01,74.0,14.91
8401565,1998-05-01,72.0,12.27
8401565,1998-06-01,69.0,18.0
8401565,1998-07-01,69.0,18.38
8401565,1998-08-01,72.0,16.57
8401565,1998-09-01,95.0,11.59
8401565,1998-10-01,122.0,17.16
8401565,1998-11-01,89.0,25.92
8401565,1998-12-01,119.0,25.48
8401565,1999-01-01,115.0,24.73
8401565,1999-02-01,87.0,17.68
8401565,1999-03-01,100.0,13.67
8401565,1999-04-01,85.0,18.16
8401565,1999-05-01,80.0,16.78
8401565,1999-06-01,85.0,18.8
8401565,1999-07-01,74.0,19.44
8401565,1999-08-01,74.0,20.05
8401565,1999-09-01,85.0,18.17
8401565,1999-10-01,104.0,24.75
8401565,1999-11-01,93.0,22.87
8401565,1999-12-01,76.0,21.1
8401565,2000-01-01,95.0,22.0
